empresa_id;equipo_id;nom_equipo;propiedad;cudn;tipo_equipo;alimentador_id;nodo_id;tramo_id;estado;tipo_inst;fases_id;ubicación_prot;tension_nom;cap_diseno;Coci_ikss;Coci_iasym;Coci_Ipeak;Coci_Ik;telecomandado;tipo_operacion;datum;zona;x;y;long;lat
18;9024919;DF 8kAR 3F¸ Placa 157368;Inst. de prop. terce;QC3AA10W01A0100;Desconectadores Fusibles;677;38005974;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;185662.394;5703020.275;-72.6200427;-38.7681838
18;9042674;DF 8kAR 3F¸ Placa 884978;Inst. de prop. terce;QC3AA10W01A0100;Desconectadores Fusibles;677;;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;185951.243;5703095.299;-72.6166904;-38.7676119
18;9087108;DF 8kAR 3F¸ Placa 157310;Inst. de prop. terce;QC3AA10W01A0100;Desconectadores Fusibles;677;38723338;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;186630.73;5703089.446;-72.6088874;-38.7679062
18;9179816;55101;Inst. de distribució;QC2AB1BW01A0300;Desconectadores cuchillo;677;37683617;;Normalment;Aéreo;RS;;;300;;;;;;Motorizado;PSAD56;19;177355.539;5700591.096;-72.7165957;-38.7870297
18;9200621;DF 8kAR 2F¸ Placa 157398;Inst. de prop. terce;QC2AA10W01A0100;Desconectadores Fusibles;677;38413256;;Normalment;Aéreo;RS;;;100;5.3;8;;;;No Aplica;PSAD56;19;184368.66;5702689.434;-72.6350554;-38.7706973
18;9231657;SC 300A 2ø ubicado en soporte placa 929041;Inst. de distribució;QC2AB1BW01A0300;Desconectadores cuchillo;677;39359789;;Normalment;Aéreo;RS;;;300;;;;;;Motorizado;PSAD56;19;175149.673;5700141.528;-72.7421506;-38.7902624
18;9234459;DF 8kAR 2ø ubicado en soporte placa 919095;Inst. de distribució;QC2AA10W01A0100;Desconectadores Fusibles;677;38587957;;Normalment;Aéreo;RS;;;100;5.3;8;;;;No Aplica;PSAD56;19;174827.223;5699079.937;-72.7463558;-38.7996894
18;9426873;DF 8kAR 3F¸ Placa 929245;Inst. de prop. terce;QC3AA10W01A0100;Desconectadores Fusibles;677;37693955;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;183253.133;5702564.834;-72.6479273;-38.771418
18;9426888;SSCC 3F 25kV 300A SC ubicado en soporte placa 1000364929;Inst. de prop. terce;QC3AB1BW01A0300;Desconectadores cuchillo;677;37711531;;Normalment;Aéreo;RST;;;300;;;;;;Motorizado;PSAD56;19;183171.41;5702631.6;-72.6488355;-38.7707883
18;9426893;SSCC 3F 25kV 300A SC ubicado en soporte placa 1000364935;Inst. de prop. terce;QC3AB1BW01A0300;Desconectadores cuchillo;677;37837340;;Normalment;Aéreo;RST;;;300;;;;;;Motorizado;PSAD56;19;183129.249;5702779.183;-72.6492521;-38.7694459
18;9464029;56745;Inst. de distribució;QC3AB1BW01A0300;Desconectadores cuchillo;677;39675515;;Normalment;Aéreo;RST;;;300;;;;;;Motorizado;PSAD56;19;180398.306;5701960.186;-72.6810016;-38.775826
18;9488813;SC 300A 3F¸ Placa  961658;Inst. de distribució;QC3AB1BW01A0300;Desconectadores cuchillo;677;37993371;;Normalment;Aéreo;RST;;;300;;;;;;Motorizado;PSAD56;19;184207.375;5702665.506;-72.6369192;-38.7708548
18;9502101;SC 300A 3F¸ Placa  1005984;Inst. de distribució;QC3AB1BW01A0300;Desconectadores cuchillo;677;38308369;;Normalment;Aéreo;RST;;;300;;;;;;Motorizado;PSAD56;19;181995.972;5700094.405;-72.6635071;-38.7931821
18;9508998;DF 8kA 2ø-3A ubicado en soporte placa 963240;Inst. de prop. terce;QC2AA10W01A0100;Desconectadores Fusibles;677;38938950;;Normalment;Aéreo;RS;;;100;5.3;8;;;;No Aplica;PSAD56;19;174794.579;5699015.504;-72.7467613;-38.8002567
18;9707682;DF 8kAR 2F¸ Placa 1009747;Inst. de prop. terce;QC2AA10W01A0100;Desconectadores Fusibles;677;39633910;;Normalment;Aéreo;RS;;;100;5.3;8;;;;No Aplica;PSAD56;19;173490.339;5701009.899;-72.7608045;-38.7818412
18;9709795;DF 8kAR 3F¸ Placa 1034499;Inst. de prop. terce;QC3AA10W01A0100;Desconectadores Fusibles;677;40264735;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;176500.083;5701745.731;-72.7258832;-38.7763335
18;1716010177;FUS 4000202;Inst. de distribució;QC3AB1BW01A0020;Desconectadores cuchillo;677;38617210;;Normalment;Aéreo;RST;;;20;5.3;8;;;;Motorizado;PSAD56;19;182103.133;5700779.806;-72.6619599;-38.787057
18;1716010180;FUS 4000203;Inst. de distribució;QC3AB1BW01A0020;Desconectadores cuchillo;677;39349719;;Normalment;Aéreo;RST;;;20;5.3;8;;;;Motorizado;PSAD56;19;182445.509;5701951.544;-72.657487;-38.776643
18;1716018517;FUS 4004160;Inst. de distribució;QC3AA10W01A0100;Desconectadores Fusibles;677;36769476;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;184399.082;5702658.528;-72.6347201;-38.7709861
18;1716018519;FUS 4004156;Inst. de distribució;QC3AA10S01A0008;Desconectadores Fusibles;677;38552354;;Normalment;Aéreo;RST;;;8;5.3;8;;;;No Aplica;PSAD56;19;184393.952;5702695.847;-72.634762;-38.7706486
18;1716529333;FUS 4008301;Inst. de prop. terce;QA2AA10S01A0125;Desconectadores Fusibles;677;39631942;;Normalment;Aéreo;RS;;;125;5.3;8;;;;No Aplica;PSAD56;19;174840.292;5699054.818;-72.7462174;-38.7999201
18;1716530141;FUS 4008323;Inst. de prop. terce;QC3AA10W01A0100;Desconectadores Fusibles;677;37076913;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;177634.47;5701857.253;-72.7127997;-38.7757459
18;1716731562;DF 8kAR 2F¸ Placa 1026632;Inst. de distribució;QC3AA10S01A0008;Desconectadores Fusibles;677;39582745;;Normalment;Aéreo;RST;;;8;5.3;8;;;;No Aplica;PSAD56;19;177277;5701889.318;-72.7168912;-38.7753269
18;1716739433;FUS 4011203;Inst. de prop. terce;QC3AA10W01A0100;Desconectadores Fusibles;677;37700190;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;180858.212;5702080.773;-72.6756625;-38.774908
18;1716998968;FUS 4013886;Inst. de distribució;QC2AA10S01A0001;Desconectadores Fusibles;677;39952624;;Normalment;Aéreo;RS;;;1;5.3;8;;;;No Aplica;PSAD56;19;182548.462;5702294.005;-72.6561468;-38.7736003
18;1717011592;SSCC;Inst. de distribució;QC2AB1BW01A0300;Desconectadores cuchillo;677;39515896;;Normalment;Aéreo;RS;;;300;;;;;;Motorizado;PSAD56;19;169418.868;5700800.206;-72.8076757;-38.7822101
18;1717011607;SSCC;Inst. de distribució;QC2AB1BW01A0300;Desconectadores cuchillo;677;40057060;;Normalment;Aéreo;RS;;;300;;;;;;Motorizado;PSAD56;19;169521.534;5700840.446;-72.8064771;-38.7818867
18;1717030292;Interrupt.General MT ubicado en soporte placa -221;Inst. de prop. terce;QC3AC3BK01N0000;Seccionalizadores;677;38635733;;Normalment;Aéreo;RST;;;0;;;;;;Motorizado;PSAD56;19;186750.234;5702479.665;-72.6077911;-38.7734326
18;1717173658;FUS 4018281;Inst. de distribució;QC3AA10W01A0100;Desconectadores Fusibles;677;38527295;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;186250.867;5703902.757;-72.6128818;-38.7604567
18;1717173665;FUS 4018282;Inst. de distribució;QC3AA10W01A0100;Desconectadores Fusibles;677;38122057;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;186172.851;5704404.902;-72.6135499;-38.755913
18;9183823;55102;Inst. de distribució;QA3AD3BK01A0400;Reconectador;677;39600562;;Normalment;Aéreo;RST;;;400;;;;;;Motorizado;PSAD56;19;177350.03;5700545.671;-72.7166802;-38.7874361
18;9183825;55101;Inst. de distribució;QA3AD3BK01A0400;Reconectador;677;37675088;;Normalment;Aéreo;RST;;;400;;;;;;Motorizado;PSAD56;19;177355.539;5700591.096;-72.7165957;-38.7870297
18;9464031;56745;Inst. de distribució;QA3AD3BK01A0400;Reconectador;677;39677227;;Normalment;Aéreo;RST;;;400;;;;;;Motorizado;PSAD56;19;180398.306;5701960.186;-72.6810016;-38.775826
18;9492717;57456;Inst. de distribució;QA3AD3BK01A0400;Reconectador;677;38431822;;Normalment;Aéreo;RST;;;400;;;;;;Motorizado;PSAD56;19;185618.802;5703008.076;-72.620549;-38.768278
