empresa_id;conductor_id;tipo_conductor;cudn;detalle;cap_diseno;cap_termica;x_s0;x_s1;r_s0;r_s1;mat_conductor;tipo_proteccion;mat_aislante;separacion_fases;seccion_valor;seccion_unid
18;24480673;;;Alambre CU Nº   5 AWG 3ø (MT);;;;;;;;;;;;
18;24480682;;;CU 16 MM2 / 16 MM2 1ø (BT);;;;;;;;;;;;
18;24480692;;;CU 16 MM2 / 16 MM2 3ø (BT);;;;;;;;;;;;
18;24480701;;;THW 400/400 MCM 4C (BT);;;;;;;;;;;;
18;24480711;;;USEoXTU 21.2/THW 13 MM2 2C (BT);;;;;;;;;;;;
18;24480721;;;USE 300MCM/THW 300MCM 4C (BT);;;;;;;;;;;;
18;24480732;;;USEoXTU 33.6 1C (BT);;;;;;;;;;;;
18;24480742;;;Prot 185 mm2 3Ø 25kV (MT);;;;;;;;;;;;
18;24480751;;;Al 50mm2 3ø (MT);;;;;;;;;;;;
18;24480762;;;CCu 10/10 mm2 2C (BT);;;;;;;;;;;;
18;24480778;;;CCu 10/10 mm2 3C (BT);;;;;;;;;;;;
18;24480788;;;CCu 33,6/21,1 mm2 2C (BT);;;;;;;;;;;;
18;24480798;;;CCu 33,6/25 mm2 2C (BT);;;;;;;;;;;;
18;24480809;;;CCu 50/13,3 mm2 4C (BT);;;;;;;;;;;;
18;24480819;;;CCu 53,5/16 mm2 4C (BT);;;;;;;;;;;;
18;24480831;;;CCu 53,5/21 mm2 4C (BT);;;;;;;;;;;;
18;24480842;;;CCu 53,5/33.6 mm2 4C (BT);;;;;;;;;;;;
18;24480852;;;CCu 53.5/53.5 mm2 2C (BT);;;;;;;;;;;;
18;24480861;;;CCu 67.4/25 mm2 2C (BT);;;;;;;;;;;;
18;24480871;;;CCu 67.4/33.6 mm2 2C (BT);;;;;;;;;;;;
18;24480878;;;CCu 67.4/67.4 mm2 4C (BT);;;;;;;;;;;;
18;24480888;;;CCu 70/35 mm2 3C (BT);;;;;;;;;;;;
18;24480900;;;USEoXTU 53.5MM2 4C (BT);;;;;;;;;;;;
18;24480910;;;CuCW Cable #2 AWG 2ø (MT);;;;;;;;;;;;
18;24480920;;;Pre 3x95/50 (BT);;;;;;;;;;;;
18;24480933;;;THW 107/107 MM2 4C (BT);;;;;;;;;;;;
18;24480943;;;THW 107/107 MM2 3C (BT);;;;;;;;;;;;
18;24480955;;;THW 107/THW 33.6 MM2 4C (BT);;;;;;;;;;;;
18;24480967;;;Cable Cu Unipolar 15kV 150mm2 (MT);;;;;;;;;;;;
18;24480979;;;Cable Cu Unipolar 15kV 25mm2 (MT);;;;;;;;;;;;
18;24480982;;;Al 33.63 AAAC 2ø (MT);;;;;;;;;;;;
18;24480992;;;Pre 1x16/16 Neutro Aislado (BT);;;;;;;;;;;;
18;24481004;;;CU 85/53.5 MM2 4C (BT);;;;;;;;;;;;
18;24481015;;;Prot 70 mm2 2ø 25 KV (MT);;;;;;;;;;;;
18;24481029;;;Comp 300 mm2 3Ø 25KV (MT);;;;;;;;;;;;
18;24481042;;;Cable  XLPE 240 mm² 23KV (MT);;;;;;;;;;;;
18;24481053;;;Cu 16mm2  3ø (MT);;;;;;;;;;;;
18;24481063;;;Cu 13.30 mm2  3ø (MT);;;;;;;;;;;;
18;24481075;;;Prot 33.59 mm2 3Ø 25kV (MT);;;;;;;;;;;;
18;24481086;;;Pre 1x25/25 Neutro Desnudo (BT);;;;;;;;;;;;
18;24481098;;;CU 13.29/13.29 MM2 4C (BT);;;;;;;;;;;;
18;24481110;;;CU 13.29/13.29 MM2 3C (BT);;;;;;;;;;;;
18;24481122;;;CU 16/16 MM2 3C (BT);;;;;;;;;;;;
18;24481133;;;CU 25/25 MM2 3C (BT);;;;;;;;;;;;
18;24481145;;;CU 67.4/67.4 MM2 3C (BT);;;;;;;;;;;;
18;24481156;;;Al 107.2 AAAC 3ø (MT);;;;;;;;;;;;
18;24481170;;;Al 33.59 AAAC 3ø (MT);;;;;;;;;;;;
18;24481181;;;Al 53.46 AAAC 3ø (MT);;;;;;;;;;;;
18;24481194;;;Prot 53.46 mm2 3Ø 25kV (MT);;;;;;;;;;;;
18;24481204;;;Cu 16 mm2  2ø (MT);;;;;;;;;;;;
18;24481217;;;USEoXTU 107/107 MM2 4C (BT);;;;;;;;;;;;
18;24481228;;;Cu 1x10 (BT);;;;;;;;;;;;
18;24481241;;;Cu 1x10/10 (BT);;;;;;;;;;;;
18;24481253;;;Cu 2x10/10 (BT);;;;;;;;;;;;
18;24481265;;;Cu 3x10/10 (BT);;;;;;;;;;;;
18;24481277;;;Cu 3x10/16 (BT);;;;;;;;;;;;
18;24481290;;;Cu 2x10/16 (BT);;;;;;;;;;;;
18;24481302;;;Cu 2x10/1x16/10 (BT);;;;;;;;;;;;
18;24481313;;;Cu 2x13/1x10/10 (BT);;;;;;;;;;;;
18;24481316;;;Cu 1x10/16 (BT);;;;;;;;;;;;
18;24481326;;;Cu 1x16/1x10/10 (BT);;;;;;;;;;;;
18;24481336;;;Cu 1x16/1x13/1x10/10 (BT);;;;;;;;;;;;
18;24481347;;;Cu 2x16/1x10/10 (BT);;;;;;;;;;;;
18;24481358;;;Cu 1x13 (BT);;;;;;;;;;;;
18;24481371;;;Cu 1x13/10 (BT);;;;;;;;;;;;
18;24481382;;;Cu 1x13/13 (BT);;;;;;;;;;;;
18;24481394;;;Cu 2x13/10 (BT);;;;;;;;;;;;
18;24481406;;;Cu 2x13/1x10/13 (BT);;;;;;;;;;;;
18;24481418;;;Cu 2x13/13 (BT);;;;;;;;;;;;
18;24481429;;;Cu 3x13/10 (BT);;;;;;;;;;;;
18;24481439;;;Cu 3x13/13 (BT);;;;;;;;;;;;
18;24481451;;;Cu 3x13/16 (BT);;;;;;;;;;;;
18;24481468;;;Cu 2x13/1x16/10 (BT);;;;;;;;;;;;
18;24481480;;;Cu 2x13/1x16/13 (BT);;;;;;;;;;;;
18;24481492;;;Cu 2x13/1x16/16 (BT);;;;;;;;;;;;
18;24481504;;;Cu 2x13/1x26/13 (BT);;;;;;;;;;;;
18;24481515;;;Cu 1x13/16 (BT);;;;;;;;;;;;
18;24481526;;;Cu 1x16/1x13/13 (BT);;;;;;;;;;;;
18;24481539;;;Cu 1x16/1x13/16 (BT);;;;;;;;;;;;
18;24481551;;;Cu 2x16/1x13/13 (BT);;;;;;;;;;;;
18;24481561;;;Cu 2x16/1x13/16 (BT);;;;;;;;;;;;
18;24481574;;;Cu 2x21/1x13/13 (BT);;;;;;;;;;;;
18;24481585;;;Cu 1x13/13 Intemperie (BT);;;;;;;;;;;;
18;24481597;;;Cu 1x16 (BT);;;;;;;;;;;;
18;24481607;;;Cu 1x16/10 (BT);;;;;;;;;;;;
18;24481617;;;Cu 1x16/13 (BT);;;;;;;;;;;;
18;24481629;;;Cu 1x16/16 (BT);;;;;;;;;;;;
18;24481637;;;Cu 2x16/10 (BT);;;;;;;;;;;;
18;24481648;;;Cu 2x16/1x10/16 (BT);;;;;;;;;;;;
18;24481659;;;Cu 2x16/13 (BT);;;;;;;;;;;;
18;24481671;;;Cu 2x16/16 (BT);;;;;;;;;;;;
18;24481683;;;Cu 3x16/10 (BT);;;;;;;;;;;;
18;24481694;;;Cu 3x16/13 (BT);;;;;;;;;;;;
18;24481706;;;Cu 3x16/16 (BT);;;;;;;;;;;;
18;24481718;;;Cu 3x16/21 (BT);;;;;;;;;;;;
18;24481729;;;Cu 2x16/1x21/10 (BT);;;;;;;;;;;;
18;24481742;;;Cu 2x16/1x21/13 (BT);;;;;;;;;;;;
18;24481753;;;Cu 2x16/1x21/16 (BT);;;;;;;;;;;;
18;24481764;;;Cu 1x16/21 (BT);;;;;;;;;;;;
18;24481776;;;Cu 1x21/1x16/16 (BT);;;;;;;;;;;;
18;24481787;;;Cu 2x21/1x16/13 (BT);;;;;;;;;;;;
18;24481798;;;Cu 2x21/1x16/16 (BT);;;;;;;;;;;;
18;24481809;;;Cu 2x26/1x16/10 (BT);;;;;;;;;;;;
18;24481821;;;Cu 1x16/8 (BT);;;;;;;;;;;;
18;24481832;;;Cu 1x21 (BT);;;;;;;;;;;;
18;24481845;;;Cu 1x21/13 (BT);;;;;;;;;;;;
18;24481857;;;Cu 1x21/16 (BT);;;;;;;;;;;;
18;24481868;;;Cu 1x21/1x16/10 (BT);;;;;;;;;;;;
18;24481879;;;Cu 2x16/1x21/13 Intemperie (BT);;;;;;;;;;;;
18;24481889;;;Cu 1x21/21 (BT);;;;;;;;;;;;
18;24481900;;;Cu 2x21/10 (BT);;;;;;;;;;;;
18;24481912;;;Cu 2x21/1x16/21 (BT);;;;;;;;;;;;
18;24481925;;;Cu 2x21/21 (BT);;;;;;;;;;;;
18;24481937;;;Cu 3x21/10 (BT);;;;;;;;;;;;
18;24481949;;;Cu 3x21/13 (BT);;;;;;;;;;;;
18;24481960;;;Cu 3x21/16 (BT);;;;;;;;;;;;
18;24481983;;;Cu 2x26/1x21/13 (BT);;;;;;;;;;;;
18;24481996;;;Cu 2x26/1x21/21 (BT);;;;;;;;;;;;
18;24482009;;;Cu 1x26/16 (BT);;;;;;;;;;;;
18;24482022;;;Cu 2x16/1x26/10 (BT);;;;;;;;;;;;
18;24482035;;;Cu 2x21/1x26/10 (BT);;;;;;;;;;;;
18;24482049;;;Cu 2x21/1x26/21 (BT);;;;;;;;;;;;
18;24482062;;;Cu 2x26/1x21/16 (BT);;;;;;;;;;;;
18;24482074;;;Cu 2x26/16 (BT);;;;;;;;;;;;
18;24482081;;;Cu 2x26/1x21/10 (BT);;;;;;;;;;;;
18;24482095;;;Cu 2x26/26 (BT);;;;;;;;;;;;
18;24482109;;;Cu 3x26/10 (BT);;;;;;;;;;;;
18;24482122;;;Cu 3x26/13 (BT);;;;;;;;;;;;
18;24482135;;;Cu 3x26/16 (BT);;;;;;;;;;;;
18;24482147;;;Cu 3x26/21 (BT);;;;;;;;;;;;
18;24482161;;;Cu 3x26/26 (BT);;;;;;;;;;;;
18;24482173;;;Cu 2x26/1x33/10 (BT);;;;;;;;;;;;
18;24482187;;;Cu 1x5 (BT);;;;;;;;;;;;
18;24482199;;;Cu 1x5/5 (BT);;;;;;;;;;;;
18;24482213;;;Cu 2x5/5 (BT);;;;;;;;;;;;
18;24482225;;;Cu 1x8/8 (BT);;;;;;;;;;;;
18;24482239;;;Cu 2x8/1x13/5 (BT);;;;;;;;;;;;
18;24482250;;;Cu 2x8/8 (BT);;;;;;;;;;;;
18;24482261;;;Cu 3x8/8 (BT);;;;;;;;;;;;
18;24482272;;;Cu 3x107/21 (BT);;;;;;;;;;;;
18;24482282;;;Cu 3x107/26 (BT);;;;;;;;;;;;
18;24482287;;;Cu 3x107/33 (BT);;;;;;;;;;;;
18;24482299;;;Cu 3x107/53 (BT);;;;;;;;;;;;
18;24482311;;;Cu 3x107/67 (BT);;;;;;;;;;;;
18;24482323;;;Cu 1x26/26 (BT);;;;;;;;;;;;
18;24482335;;;Cu 2x26/1x16/16 (BT);;;;;;;;;;;;
18;24482347;;;Cu 1x33/16 (BT);;;;;;;;;;;;
18;24482358;;;Cu 2x33/1x26/16 (BT);;;;;;;;;;;;
18;24482375;;;Cu 3x33/10 (BT);;;;;;;;;;;;
18;24482387;;;Cu 3x33/13 (BT);;;;;;;;;;;;
18;24482398;;;Cu 3x33/16 (BT);;;;;;;;;;;;
18;24482410;;;Cu 3x33/21 (BT);;;;;;;;;;;;
18;24482421;;;Cu 3x33/26 (BT);;;;;;;;;;;;
18;24482432;;;Cu 3x33/33 (BT);;;;;;;;;;;;
18;24482444;;;Cu 2x33/ 1x42/ 16 (BT);;;;;;;;;;;;
18;24482455;;;Cu 3x42/13 (BT);;;;;;;;;;;;
18;24482466;;;Cu 3x42/16 (BT);;;;;;;;;;;;
18;24482477;;;Cu 3x42/21 (BT);;;;;;;;;;;;
18;24482488;;;Cu 3x42/26 (BT);;;;;;;;;;;;
18;24482499;;;Cu 3x53/16 (BT);;;;;;;;;;;;
18;24482511;;;Cu 3x53/21 (BT);;;;;;;;;;;;
18;24482523;;;Cu 3x53/26 (BT);;;;;;;;;;;;
18;24482534;;;Cu 3x53/33 (BT);;;;;;;;;;;;
18;24482546;;;Cu 3x53/53 (BT);;;;;;;;;;;;
18;24482557;;;Cu 2x67/1x53/26 (BT);;;;;;;;;;;;
18;24482568;;;Cu 3x67/16 (BT);;;;;;;;;;;;
18;24482580;;;Cu 3x67/21 (BT);;;;;;;;;;;;
18;24482591;;;Cu 3x67/26 (BT);;;;;;;;;;;;
18;24482602;;;Cu 3x67/33 (BT);;;;;;;;;;;;
18;24482613;;;Cu 3x67/53 (BT);;;;;;;;;;;;
18;24482624;;;Cu 3x67/67 (BT);;;;;;;;;;;;
18;24482638;;;Cu 3x67/ AAAC 33 (BT);;;;;;;;;;;;
18;24482650;;;Cu 3x85/21 (BT);;;;;;;;;;;;
18;24482663;;;Cu 3x85/26 (BT);;;;;;;;;;;;
18;24482674;;;Cu 3x85/33 (BT);;;;;;;;;;;;
18;24482686;;;Cu 3x85/53 (BT);;;;;;;;;;;;
18;24482696;;;AAAC  1x33 (BT);;;;;;;;;;;;
18;24482708;;;AAAC 3x33 / Cu 16 (BT);;;;;;;;;;;;
18;24482720;;;Cu Intemperie 1x13/13 (BT);;;;;;;;;;;;
18;24482731;;;Cu Intemperie 2x13/13 (BT);;;;;;;;;;;;
18;24482743;;;Concéntrico 1x4/4 (BT);;;;;;;;;;;;
18;24482753;;;Preensamblado 3x35/50 (BT);;;;;;;;;;;;
18;24482766;;;Cu 1x53/2x67/42 (BT);;;;;;;;;;;;
18;24482777;;;1x16/13 Intemperie (BT);;;;;;;;;;;;
18;24482788;;;Preensamblado 3x50/50 (BT);;;;;;;;;;;;
18;24482800;;;AAAC 1x33/33 (BT);;;;;;;;;;;;
18;24482811;;;Preensamblado 3x70/50 (BT);;;;;;;;;;;;
18;24482821;;;Preensamblado 1x25/25 (BT);;;;;;;;;;;;
18;24482833;;;TTU 3x107/107 (BT);;;;;;;;;;;;
18;24482845;;;TTU 3x107/67 (BT);;;;;;;;;;;;
18;24482853;;;TTU 3x21/13 (BT);;;;;;;;;;;;
18;24482863;;;TTU 3x21/21 (BT);;;;;;;;;;;;
18;24482917;;;TTU 3x33/13 (BT);;;;;;;;;;;;
18;24482936;;;TTU 3x33/33 (BT);;;;;;;;;;;;
18;24482952;;;TTU 3x53/33 (BT);;;;;;;;;;;;
18;24482963;;;TTU 3x67/53 (BT);;;;;;;;;;;;
18;24482974;;;TTU 3x67/67 (BT);;;;;;;;;;;;
18;24482984;;;NKBA 3x50/25 (BT);;;;;;;;;;;;
18;24482997;;;NKBA 3x50/50 (BT);;;;;;;;;;;;
18;24483007;;;TTU 1x13 (BT);;;;;;;;;;;;
18;24483019;;;TTU 3x107/33 (BT);;;;;;;;;;;;
18;24483029;;;Alambre Desnudo Cu 1x10mm2 (MT);;;;;;;;;;;;
18;24483041;;;Alambre Desnudo Cu 2x10mm2 (MT);;;;;;;;;;;;
18;24483055;;;Alambre Desnudo Cu 3x10mm2 (MT);;;;;;;;;;;;
18;24483067;;;Alambre Desnudo Cu 2x13mm2 (MT);;;;;;;;;;;;
18;24483077;;;Alambre Desnudo Cu 3x13mm2 (MT);;;;;;;;;;;;
18;24483088;;;Alambre Desnudo Cu 1x16mm2 (MT);;;;;;;;;;;;
18;24483100;;;Alambre Desnudo Cu 2x16mm2 (MT);;;;;;;;;;;;
18;24483112;;;Alambre Desnudo Cu 3x16mm2 (MT);;;;;;;;;;;;
18;24483122;;;Alambre Desnudo Cu 3x21mm2 (MT);;;;;;;;;;;;
18;24483132;;;Alambre Desnudo Cu 3x26mm2 (MT);;;;;;;;;;;;
18;24483146;;;Cable Desnudo Cu 2x33mm2 (MT);;;;;;;;;;;;
18;24483157;;;Cable Desnudo Cu 3x33mm2 (MT);;;;;;;;;;;;
18;24483169;;;Cable Desnudo Cu 3x53mm2 (MT);;;;;;;;;;;;
18;24483181;;;Cable Desnudo Cu 3x85mm2 (MT);;;;;;;;;;;;
18;24483192;;;Cable Desnudo Cu 3x107mm2 (MT);;;;;;;;;;;;
18;24483204;;;Cable Desnudo AAAC 2x33mm2 (MT);;;;;;;;;;;;
18;24483215;;;Cable Desnudo AAAC 3x33mm2 (MT);;;;;;;;;;;;
18;24483227;;;Cable Desnudo AAAC 3x53mm2 (MT);;;;;;;;;;;;
18;24483239;;;Cable Desnudo AAAC 3x107mm2 (MT);;;;;;;;;;;;
18;24483249;;;Cable Protegido Tp. HAC15-TPG 3x107mm2 (MT);;;;;;;;;;;;
18;24483266;;;Cable Protegido Tp. HAC15-TPG 3x33 mm2 (MT);;;;;;;;;;;;
18;24483276;;;Cable Protegido Tp. HAC15-TPG 3x53 mm2 (MT);;;;;;;;;;;;
18;24483286;;;Cable Protegido Tp. HAC15-TPG 2x33 mm2 (MT);;;;;;;;;;;;
18;24483298;;;Cable XAT 3x(1x35mm2) (MT);;;;;;;;;;;;
18;24483311;;;Cable seco ET 3x(1x33mm2) (MT);;;;;;;;;;;;
18;24483324;;;Cable seco ET 3x(1x67mm2) (MT);;;;;;;;;;;;
18;24483335;;;Cable XAT 3x(1x85mm2) (MT);;;;;;;;;;;;
18;24483347;;;Cable XAT 3x(1x107mm2) (MT);;;;;;;;;;;;
18;24483360;;;Cable PILC-SWA 3x95mm2 (MT);;;;;;;;;;;;
18;24483372;;;Cable PILC-SWA 3x25mm2 (MT);;;;;;;;;;;;
18;24483384;;;Cable PILC-SWA 3x16mm2 (MT);;;;;;;;;;;;
18;24483395;;;Cable XAT 3x(1x120mm2) (MT);;;;;;;;;;;;
18;24483407;;;Cable XAT 3x(1x33mm2) (MT);;;;;;;;;;;;
18;24483419;;;Cable XAT 3x(1x240mm2) (MT);;;;;;;;;;;;
18;24483431;;;Cable virtual de alimentación vertical (BT);;;;;;;;;;;;
18;24483441;;;CU 13.3 MM2 1C (BT);;;;;;;;;;;;
18;24483453;;;Comp 185 MM2 3Ø 25KV (MT);;;;;;;;;;;;
18;24483462;;;USEoXTU 67.4/THW 67.4MM2 4C (BT);;;;;;;;;;;;
18;24483476;;;Cable  XLPE # 2 AWG 15 KV (MT);;;;;;;;;;;;
18;24483487;;;Cable XLPE # 3/0 AWG 15KV (MT);;;;;;;;;;;;
18;24483499;;;Cable XLPE  240 mm2 15KV (MT);;;;;;;;;;;;
18;24483509;;;Comp 53 mm2 3ø 15 KV (MT);;;;;;;;;;;;
18;24483518;;;Cable PILC SWA 25mm2 3F (MT);;;;;;;;;;;;
18;24483533;;;Prot 33.6 mm2 3ø 15 KV (MT);;;;;;;;;;;;
18;24483545;;;Prot 53.5 mm2 3ø 15 KV (MT);;;;;;;;;;;;
18;24483555;;;Prot 107.2 mm2 3Ø 15kV (MT);;;;;;;;;;;;
18;24483566;;;Cu 21.16 mm2  3ø (MT);;;;;;;;;;;;
18;24483581;;;Pre 1x16/16 Neutro Desnudo (BT);;;;;;;;;;;;
18;24483592;;;Prot 33.6 mm2 2ø 25 KV (MT);;;;;;;;;;;;
18;24483603;;;Cable  XAT # 1/0 AWG 15 KV (MT);;;;;;;;;;;;
18;24483613;;;Cable  XT 350MCM 3ø 15 KV (MT);;;;;;;;;;;;
18;24483626;;;Cu 13.30 mm2  1ø (MT);;;;;;;;;;;;
18;24483639;;;CU 10/10 MM2 2C (BT);;;;;;;;;;;;
18;24483650;;;Comp 33.6 mm2 3ø 15 KV (MT);;;;;;;;;;;;
18;24483662;;;CuCW Cable 2 AWG 3ø (MT);;;;;;;;;;;;
18;24483673;;;Cu 13.30 mm2  2ø (MT);;;;;;;;;;;;
18;24483684;;;Comp 95 mm2 3ø 25KV (MT);;;;;;;;;;;;
18;24483697;;;Prot 95 mm2 3ø 25KV (MT);;;;;;;;;;;;
18;24483709;;;AlambCu #6 2F+#5 1F (MT);;;;;;;;;;;;
18;24483720;;;XT 500/500 MCM 4C (BT);;;;;;;;;;;;
18;24483734;;;Prot 300 mm2 3Ø 25KV (MT);;;;;;;;;;;;
18;24483747;;;Comp 107 MM2 3Ø 15KV (MT);;;;;;;;;;;;
18;24483758;;;CuCW Cable 1/0 AWG 3ø (MT);;;;;;;;;;;;
18;24483769;;;Cu 1x13.3/2x16/1x13.3 MM2 4C (BT);;;;;;;;;;;;
18;24483782;;;THHN 1/0AWG/THHN 1/0AWG 4C (BT);;;;;;;;;;;;
18;24483794;;;Cable  XAT # 70 mm2 15 KV (MT);;;;;;;;;;;;
18;24483806;;;Cable  XAT # 33 mm2 15 KV (MT);;;;;;;;;;;;
18;24483816;;;XTU 42.4/42.4 MM2 4C (BT);;;;;;;;;;;;
18;24483829;;;CU 53.5/21.15 MM2 4C (BT);;;;;;;;;;;;
18;24483840;;;CU 53.5/33.63 MM2 4C (BT);;;;;;;;;;;;
18;24483854;;;Al 3/0 AAAC 3ø USADO (MT);;;;;;;;;;;;
18;24483866;;;THW 33.6/26.7 MM2 4C (BT);;;;;;;;;;;;
18;24483878;;;THW 26.7/26.7 MM2 3C (BT);;;;;;;;;;;;
18;24483890;;;AL 33.6 MM2 1C (BT);;;;;;;;;;;;
18;24483902;;;Comp 95 mm2 3Ø 15kV (MT);;;;;;;;;;;;
18;24483916;;;Comp 95mm2 3Ø 25kV (MT);;;;;;;;;;;;
18;24483928;;;Prot 50mm2 3Ø 25kV (MT);;;;;;;;;;;;
18;24483938;;;Prot 70mm2 3Ø 25kV (MT);;;;;;;;;;;;
18;24483951;;;Prot 95mm2 3Ø 25kV (MT);;;;;;;;;;;;
18;24483963;;;Prot 185mm2 3Ø 25kV (MT);;;;;;;;;;;;
18;24483973;;;Prot 300mm2 3Ø 25kV (MT);;;;;;;;;;;;
18;24483985;;;Cable Alum 3/0 3Ø (85mm2) (MT);;;;;;;;;;;;
18;24483996;;;Prot 185 mm2 3Ø 15kV (MT);;;;;;;;;;;;
18;24484011;;;Al 2 AAAC 3ø usado (MT);;;;;;;;;;;;
18;24484022;;;Al 1/0 AAAC 2ø (MT);;;;;;;;;;;;
18;24484033;;;Al 1/0 AAAC 3ø (MT);;;;;;;;;;;;
18;24484045;;;USEoXTU 53.5MM2 3C (BT);;;;;;;;;;;;
18;24484057;;;USEoXTU 53.5MM2 2C (BT);;;;;;;;;;;;
18;24484069;;;XTU/USE 13/13 MM2 2C (BT);;;;;;;;;;;;
18;24484083;;;XTU/USE 21/13 MM2 4C (BT);;;;;;;;;;;;
18;24484094;;;XTU/USE 33/21 MM2 4C (BT);;;;;;;;;;;;
18;24484104;;;XTU/USE 67/33 MM2 4C (BT);;;;;;;;;;;;
18;24484118;;;XTU/USE 152/107 MM2 4C (BT);;;;;;;;;;;;
18;24484129;;;XTU/USE 253/107 MM2 4C (BT);;;;;;;;;;;;
18;24484141;;;CU 85/85 MM2 4C (BT);;;;;;;;;;;;
18;24484153;;;Alambre Cu #4 2ø + #5 1ø (MT);;;;;;;;;;;;
18;24484165;;;USEoXTU 33.6/26.7 MM2 4C (BT);;;;;;;;;;;;
18;24484175;;;XLPE 120/70 MM2 4C BT (BT);;;;;;;;;;;;
18;24484187;;;XLPE 70/35 MM2 4C BT (BT);;;;;;;;;;;;
18;24484193;;;THW 21.2/XT  XTU o XCS 8.35 MM2 2C (BT);;;;;;;;;;;;
18;24484206;;;XTU/USE 107/67 MM2 4C (BT);;;;;;;;;;;;
18;24484219;;;COND PROT AER 15KV COMPAC AAAC. 3F 033 MM2 CLASE15 (MT);;;;;;;;;;;;
18;24484231;;;COND PROT AER 15KV COMPAC AAAC. 3F 053 MM2 CLASE15 (MT);;;;;;;;;;;;
18;24484244;;;COND PROT AER 15KV COMPAC AAAC. 3F 070 MM2 CLASE15 (MT);;;;;;;;;;;;
18;24484255;;;COND PROT AER 15KV COMPAC AAAC. 3F 107 MM2 CLASE15 (MT);;;;;;;;;;;;
18;24484266;;;COND PROT AER 23KV COMPAC AAAC. 3F 033 MM2 CLASE25 (MT);;;;;;;;;;;;
18;24484280;;;COND PROT AER 23KV COMPAC AAAC. 3F 053 MM2 CLASE25 (MT);;;;;;;;;;;;
18;24484291;;;COND PROT AER 23KV COMPAC AAAC. 3F 107 MM2 CLASE25 (MT);;;;;;;;;;;;
18;24484305;;;COND DESN AER 15KV CABLE. AAAC. 1F 024 MM2 ALTON (MT);;;;;;;;;;;;
18;24484315;;;COND DESN AER 15KV CABLE. AAAC. 1F 033 MM2 (MT);;;;;;;;;;;;
18;24484325;;;COND DESN AER 15KV CABLE. AAAC. 2F 024 MM2 ALTON (MT);;;;;;;;;;;;
18;24484339;;;COND DESN AER 15KV CABLE. AAAC. 2F 033 MM2 (MT);;;;;;;;;;;;
18;24484350;;;COND DESN AER 15KV CABLE. AAAC. 3F 024 MM2 ALTON (MT);;;;;;;;;;;;
18;24484360;;;COND DESN AER 15KV CABLE. AAAC. 3F 026 MM2 (MT);;;;;;;;;;;;
18;24484375;;;COND DESN AER 15KV CABLE. AAAC. 3F 033 MM2 (MT);;;;;;;;;;;;
18;24484385;;;COND DESN AER 15KV CABLE. AAAC. 3F 053 MM2 (MT);;;;;;;;;;;;
18;24484395;;;COND DESN AER 15KV CABLE. AAAC. 3F 063 MM2 AZUSA (MT);;;;;;;;;;;;
18;24484406;;;COND DESN AER 15KV CABLE. AAAC. 3F 107 MM2 (MT);;;;;;;;;;;;
18;24484417;;;COND DESN AER 15KV CABLE. AAAC. 3F 125 MM2 ALLIANCE (MT);;;;;;;;;;;;
18;24484428;;;COND DESN AER 15KV CABLE. AAAC. 3F 200 MM2 CANTON (MT);;;;;;;;;;;;
18;24484439;;;COND DESN AER 15KV CABLE. AAAC. 3F 236 MM2 CAIRO (MT);;;;;;;;;;;;
18;24484450;;;COND DESN AER 15KV ALAMBR COBRE 1F 008 MM2 (MT);;;;;;;;;;;;
18;24484461;;;COND DESN AER 15KV ALAMBR COBRE 1F 013 MM2 (MT);;;;;;;;;;;;
18;24484472;;;COND DESN AER 15KV ALAMBR COBRE 1F 016 MM2 (MT);;;;;;;;;;;;
18;24484482;;;COND DESN AER 15KV ALAMBR COBRE 2F 008 MM2 (MT);;;;;;;;;;;;
18;24484488;;;COND DESN AER 15KV ALAMBR COBRE 2F 013 MM2 (MT);;;;;;;;;;;;
18;24484499;;;COND DESN AER 15KV ALAMBR COBRE 2F 016 MM2 (MT);;;;;;;;;;;;
18;24484509;;;COND DESN AER 15KV ALAMBR COBRE 2F 021 MM2 (MT);;;;;;;;;;;;
18;24484519;;;COND DESN AER 15KV CABLE  COBRE 2F 026 MM2 (MT);;;;;;;;;;;;
18;24484527;;;COND DESN AER 15KV CABLE  COBRE 2F 033 MM2 (MT);;;;;;;;;;;;
18;24484534;;;COND DESN AER 15KV CABLE  COBRE 2F 067 MM2 (MT);;;;;;;;;;;;
18;24484546;;;COND DESN AER 15KV ALAMBR COBRE 3F 010 MM2 (MT);;;;;;;;;;;;
18;24484556;;;COND DESN AER 15KV ALAMBR COBRE 3F 013 MM2 (MT);;;;;;;;;;;;
18;24484566;;;COND DESN AER 15KV ALAMBR COBRE 3F 016 MM2 (MT);;;;;;;;;;;;
18;24484581;;;COND DESN AER 15KV ALAMBR COBRE 3F 021 MM2 (MT);;;;;;;;;;;;
18;24484590;;;COND DESN AER 15KV CABLE  COBRE 3F 026 MM2 (MT);;;;;;;;;;;;
18;24484599;;;COND DESN AER 15KV CABLE  COBRE 3F 033 MM2 (MT);;;;;;;;;;;;
18;24484610;;;COND DESN AER 15KV CABLE  COBRE 3F 042 MM2 (MT);;;;;;;;;;;;
18;24484623;;;COND DESN AER 15KV CABLE  COBRE 3F 053 MM2 (MT);;;;;;;;;;;;
18;24484636;;;COND DESN AER 15KV CABLE  COBRE 3F 067 MM2 (MT);;;;;;;;;;;;
