empresa_id,nodo_id,tipo_soporte,poste_camara_id,rotulo_poste_camara,alimentador_id,nom_comuna,nom_region,densidad_red,tension,datum,zona,y,x,lat,long
18,38292877,poste,107862,244614,675,Temuco,La Araucanía,,0.380,PSAD56,19,5705266.991,186119.764,-72.61376820,-38.74814090
18,38293582,poste,78818,228259,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5697861.431,194400.011,-72.52194690,-38.81765370
18,38293858,poste,1997332,495446,675,Temuco,La Araucanía,,15.000,PSAD56,19,5704789.310,186783.732,-72.60635930,-38.75267280
18,38294197,poste,1716850641,228258,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5697863.259,194365.908,-72.52233810,-38.81762540
18,38294307,poste,9057587,866573,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5696411.117,191264.307,-72.55864610,-38.82960400
18,38294457,poste,85897,228090,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5697990.889,194739.732,-72.51798380,-38.81660710
18,38295387,poste,1716827762,14862,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5704633.589,187908.386,-72.59351260,-38.75447160
18,38295749,poste,765826,231514,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5697650.883,188370.886,-72.59135340,-38.81743480
18,38296007,poste,1866841,460316,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5700347.554,190133.649,-72.56987680,-38.79380340
18,38296179,poste,1716827762,14862,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5704633.589,187908.386,-72.59351260,-38.75447160
18,38296278,poste,1716845357,225002,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5697216.928,188370.287,-72.59155660,-38.82133730
18,38296450,poste,8114079,798486,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5703050.534,188643.605,-72.58578140,-38.76896870
18,38296529,poste,1716845357,225002,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5697216.928,188370.287,-72.59155660,-38.82133730
18,38298170,poste,1716850469,227894,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5695729.872,192707.455,-72.54235640,-38.83623610
18,38298323,poste,9885723,1027317,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5695665.471,191807.042,-72.55273940,-38.83650050
18,38299016,poste,1716853071,237487,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5701949.175,190425.539,-72.56580380,-38.77950120
18,38300852,poste,8869328,904145,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5703947.873,186867.204,-72.60578180,-38.76026980
18,38301029,poste,772563,157733,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5703342.734,186521.114,-72.61003170,-38.76558930
18,38301891,poste,9484404,1000368104,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5705898.717,190503.821,-72.56313530,-38.74400690
18,38302140,poste,656425,227889,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5695776.888,192634.087,-72.54317910,-38.83578760
18,38302307,poste,2118949,584801,675,Temuco,La Araucanía,,15.000,PSAD56,19,5704760.477,186759.743,-72.60664790,-38.75292360
18,38302399,poste,8805088,912556,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5702994.116,188801.819,-72.58398920,-38.76953190
18,38302698,poste,9330317,1007861,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5695017.326,191831.542,-72.55274780,-38.84233840
18,38302714,poste,655344,227870,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5695749.733,192616.099,-72.54339810,-38.83602550
18,38302790,poste,8045013,782360,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5701948.657,190361.956,-72.56653460,-38.77948360
18,38302823,poste,5370,237282,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5694698.833,192652.823,-72.54344510,-38.84549020
18,38302881,poste,733062,237484,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5701992.965,190308.011,-72.56713460,-38.77906610
18,38303482,poste,765381,237485,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5701971.347,190338.874,-72.56678970,-38.77927140
18,38303748,poste,107862,244614,675,Temuco,La Araucanía,,0.380,PSAD56,19,5705266.991,186119.764,-72.61376820,-38.74814090
18,38304040,poste,5673239,266042,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5697073.213,192521.946,-72.54388980,-38.82408930
18,38304944,poste,716385,157732,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5703319.440,186484.526,-72.61046250,-38.76578580
18,38304996,poste,697308,157731,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5703294.489,186447.586,-72.61089820,-38.76599700
18,38305161,poste,1716850511,228437,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5695145.459,197469.604,-72.48784910,-38.84314240
18,38305187,poste,1716856772,230839,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5699294.713,190078.305,-72.57098590,-38.80325300
18,38305280,poste,1716823332,156919,675,Temuco,La Araucanía,,15.000,PSAD56,19,5705623.561,186914.548,-72.60447910,-38.74521630
18,38305380,poste,663534,237094,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5697201.600,194266.487,-72.52377480,-38.82354200
18,38305581,poste,701176,267247,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5703799.436,188232.723,-72.59016370,-38.76208830
18,38305589,poste,655348,227898,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5696595.493,192831.433,-72.54054460,-38.82849390
18,38305848,poste,5683150,595955,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5703365.600,186556.547,-72.60961430,-38.76539620
18,38305925,poste,1716823457,156945,675,Temuco,La Araucanía,,0.380,PSAD56,19,5705632.341,186707.095,-72.60685750,-38.74506380
18,38306066,poste,705167,158310,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5702021.643,185741.947,-72.61958320,-38.77719320
18,38306211,poste,716195,244930,675,Temuco,La Araucanía,,0.380,PSAD56,19,5705616.678,186160.570,-72.61314090,-38.74501060
18,38306333,poste,789109,225352,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5695179.207,194858.279,-72.51786680,-38.84193720
