empresa_id,canalizacion_id,propiedad,cudn,tension,cant_ductos,diam_ductos,datum,zona,x1,y1,long1,lat1,x2,y2,long2,lat2
18,2070362,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187189.642,5704315.320,-72.60191180,-38.75707950,187157.849,5704303.087,-72.60228250,-38.75717830
18,2070364,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187189.642,5704315.320,-72.60191180,-38.75707950,187157.849,5704303.087,-72.60228250,-38.75717830
18,2070415,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187246.179,5704083.065,-72.60136750,-38.75918840,187252.237,5704088.428,-72.60129550,-38.75914230
18,2070416,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187246.179,5704083.065,-72.60136750,-38.75918840,187252.237,5704088.428,-72.60129550,-38.75914230
18,2070417,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187252.237,5704088.428,-72.60129550,-38.75914230,187266.736,5704101.537,-72.60112310,-38.75902950
18,2070418,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187266.736,5704101.537,-72.60112310,-38.75902950,187252.237,5704088.428,-72.60129550,-38.75914230
18,2070443,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187266.736,5704101.537,-72.60112310,-38.75902950,187252.237,5704088.428,-72.60129550,-38.75914230
18,2070447,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187252.237,5704088.428,-72.60129550,-38.75914230,187219.343,5704128.194,-72.60165540,-38.75877300
18,2070448,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187193.669,5704161.426,-72.60193520,-38.75846500,187219.343,5704128.194,-72.60165540,-38.75877300
18,2070449,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187187.414,5704169.115,-72.60200360,-38.75839360,187193.669,5704161.426,-72.60193520,-38.75846500
18,2070452,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187179.915,5704150.250,-72.60209830,-38.75856070,187193.669,5704161.426,-72.60193520,-38.75846500
18,2070453,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187193.669,5704161.426,-72.60193520,-38.75846500,187215.433,5704181.887,-72.60167600,-38.75828870
18,2070454,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187227.944,5704192.052,-72.60152770,-38.75820170,187215.433,5704181.887,-72.60167600,-38.75828870
18,2070455,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187252.237,5704088.428,-72.60129550,-38.75914230,187219.343,5704128.194,-72.60165540,-38.75877300
18,2070456,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187219.343,5704128.194,-72.60165540,-38.75877300,187193.669,5704161.426,-72.60193520,-38.75846500
18,2070457,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187193.669,5704161.426,-72.60193520,-38.75846500,187187.414,5704169.115,-72.60200360,-38.75839360
18,2070458,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187193.669,5704161.426,-72.60193520,-38.75846500,187179.915,5704150.250,-72.60209830,-38.75856070
18,2070459,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187193.669,5704161.426,-72.60193520,-38.75846500,187215.433,5704181.887,-72.60167600,-38.75828870
18,2070460,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187227.944,5704192.052,-72.60152770,-38.75820170,187215.433,5704181.887,-72.60167600,-38.75828870
18,2073056,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188020.219,5704554.561,-72.59226380,-38.75522180,188061.129,5704605.847,-72.59177080,-38.75477500
18,2073063,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187691.252,5704256.745,-72.59617680,-38.75778400,187741.571,5704289.784,-72.59558390,-38.75750460
18,2073064,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187691.252,5704256.745,-72.59617680,-38.75778400,187638.031,5704218.902,-72.59680520,-38.75810550
18,2073065,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187638.031,5704218.902,-72.59680520,-38.75810550,187583.097,5704181.789,-72.59745300,-38.75841980
18,2073067,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188061.129,5704605.847,-72.59177080,-38.75477500,188020.219,5704554.561,-72.59226380,-38.75522180
18,2073074,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187691.252,5704256.745,-72.59617680,-38.75778400,187741.571,5704289.784,-72.59558390,-38.75750460
18,2073075,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187638.031,5704218.902,-72.59680520,-38.75810550,187691.252,5704256.745,-72.59617680,-38.75778400
18,2073076,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187583.097,5704181.789,-72.59745300,-38.75841980,187638.031,5704218.902,-72.59680520,-38.75810550
18,2073083,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188020.219,5704554.561,-72.59226380,-38.75522180,188061.129,5704605.847,-72.59177080,-38.75477500
18,2073090,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187741.571,5704289.784,-72.59558390,-38.75750460,187691.252,5704256.745,-72.59617680,-38.75778400
18,2073091,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187691.252,5704256.745,-72.59617680,-38.75778400,187638.031,5704218.902,-72.59680520,-38.75810550
18,2073092,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187638.031,5704218.902,-72.59680520,-38.75810550,187583.097,5704181.789,-72.59745300,-38.75841980
18,2073098,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188020.219,5704554.561,-72.59226380,-38.75522180,188061.129,5704605.847,-72.59177080,-38.75477500
18,2073105,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187691.252,5704256.745,-72.59617680,-38.75778400,187741.571,5704289.784,-72.59558390,-38.75750460
18,2073106,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187638.031,5704218.902,-72.59680520,-38.75810550,187691.252,5704256.745,-72.59617680,-38.75778400
18,2073107,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187583.097,5704181.789,-72.59745300,-38.75841980,187638.031,5704218.902,-72.59680520,-38.75810550
18,2073109,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188061.129,5704605.847,-72.59177080,-38.75477500,188020.219,5704554.561,-72.59226380,-38.75522180
18,2073116,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187741.571,5704289.784,-72.59558390,-38.75750460,187691.252,5704256.745,-72.59617680,-38.75778400
18,2073117,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187638.031,5704218.902,-72.59680520,-38.75810550,187691.252,5704256.745,-72.59617680,-38.75778400
18,2073118,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187638.031,5704218.902,-72.59680520,-38.75810550,187583.097,5704181.789,-72.59745300,-38.75841980
18,2073121,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188076.985,5704571.018,-72.59160440,-38.75509390,188044.568,5704531.413,-72.59199460,-38.75543860
18,2073123,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188001.480,5704481.279,-72.59251210,-38.75587430,188044.568,5704531.413,-72.59199460,-38.75543860
18,2073124,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188001.480,5704481.279,-72.59251210,-38.75587430,187966.208,5704438.418,-72.59293660,-38.75624730
18,2073130,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187739.527,5704251.122,-72.59562480,-38.75785160,187757.163,5704263.542,-72.59541670,-38.75774610
18,2073131,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187739.527,5704251.122,-72.59562480,-38.75785160,187699.456,5704222.847,-72.59609790,-38.75809170
18,2073132,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187699.456,5704222.847,-72.59609790,-38.75809170,187654.232,5704192.559,-72.59663100,-38.75834810
18,2073133,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187654.232,5704192.559,-72.59663100,-38.75834810,187609.513,5704162.074,-72.59715850,-38.75860650
18,2073135,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188044.568,5704531.413,-72.59199460,-38.75543860,188076.985,5704571.018,-72.59160440,-38.75509390
18,2073136,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188001.480,5704481.279,-72.59251210,-38.75587430,188044.568,5704531.413,-72.59199460,-38.75543860
18,2073137,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187966.208,5704438.418,-72.59293660,-38.75624730,188001.480,5704481.279,-72.59251210,-38.75587430
18,2073143,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187757.163,5704263.542,-72.59541670,-38.75774610,187739.527,5704251.122,-72.59562480,-38.75785160
18,2073144,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187699.456,5704222.847,-72.59609790,-38.75809170,187739.527,5704251.122,-72.59562480,-38.75785160
18,2073145,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187654.232,5704192.559,-72.59663100,-38.75834810,187699.456,5704222.847,-72.59609790,-38.75809170
18,2073146,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187609.513,5704162.074,-72.59715850,-38.75860650,187654.232,5704192.559,-72.59663100,-38.75834810
18,2073149,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188044.568,5704531.413,-72.59199460,-38.75543860,188076.985,5704571.018,-72.59160440,-38.75509390
18,2073150,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188044.568,5704531.413,-72.59199460,-38.75543860,188001.480,5704481.279,-72.59251210,-38.75587430
18,2073151,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188001.480,5704481.279,-72.59251210,-38.75587430,187966.208,5704438.418,-72.59293660,-38.75624730
18,2073157,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187757.163,5704263.542,-72.59541670,-38.75774610,187739.527,5704251.122,-72.59562480,-38.75785160
18,2073158,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187739.527,5704251.122,-72.59562480,-38.75785160,187699.456,5704222.847,-72.59609790,-38.75809170
18,2073159,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187699.456,5704222.847,-72.59609790,-38.75809170,187654.232,5704192.559,-72.59663100,-38.75834810
18,2073160,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187654.232,5704192.559,-72.59663100,-38.75834810,187609.513,5704162.074,-72.59715850,-38.75860650
18,2073177,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188044.568,5704531.413,-72.59199460,-38.75543860,188076.985,5704571.018,-72.59160440,-38.75509390
18,2073178,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188044.568,5704531.413,-72.59199460,-38.75543860,188001.480,5704481.279,-72.59251210,-38.75587430
18,2073179,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188001.480,5704481.279,-72.59251210,-38.75587430,187966.208,5704438.418,-72.59293660,-38.75624730
18,2073185,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187739.527,5704251.122,-72.59562480,-38.75785160,187757.163,5704263.542,-72.59541670,-38.75774610
18,2073186,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187699.456,5704222.847,-72.59609790,-38.75809170,187739.527,5704251.122,-72.59562480,-38.75785160
18,2073187,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187654.232,5704192.559,-72.59663100,-38.75834810,187699.456,5704222.847,-72.59609790,-38.75809170
18,2073188,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187609.513,5704162.074,-72.59715850,-38.75860650,187654.232,5704192.559,-72.59663100,-38.75834810
18,2073199,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188076.985,5704571.018,-72.59160440,-38.75509390,188044.568,5704531.413,-72.59199460,-38.75543860
18,2073200,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188044.568,5704531.413,-72.59199460,-38.75543860,188001.480,5704481.279,-72.59251210,-38.75587430
18,2073201,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,188001.480,5704481.279,-72.59251210,-38.75587430,187966.208,5704438.418,-72.59293660,-38.75624730
18,2073207,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187739.527,5704251.122,-72.59562480,-38.75785160,187757.163,5704263.542,-72.59541670,-38.75774610
18,2073208,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187699.456,5704222.847,-72.59609790,-38.75809170,187739.527,5704251.122,-72.59562480,-38.75785160
18,2073209,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187654.232,5704192.559,-72.59663100,-38.75834810,187699.456,5704222.847,-72.59609790,-38.75809170
18,2073210,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187609.513,5704162.074,-72.59715850,-38.75860650,187654.232,5704192.559,-72.59663100,-38.75834810
18,2076214,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187295.200,5704211.599,-72.60074630,-38.75804980,187276.816,5704233.364,-72.60094760,-38.75784750
18,2076220,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187276.816,5704233.364,-72.60094760,-38.75784750,187295.200,5704211.599,-72.60074630,-38.75804980
18,2076969,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187156.397,5704131.061,-72.60237710,-38.75872490,187150.659,5704138.350,-72.60243970,-38.75865730
18,2076970,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187156.397,5704131.061,-72.60237710,-38.75872490,187150.659,5704138.350,-72.60243970,-38.75865730
18,2076977,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187182.703,5704099.529,-72.60208920,-38.75901780,187212.712,5704060.423,-72.60176220,-38.75938010
18,2076978,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187182.703,5704099.529,-72.60208920,-38.75901780,187156.397,5704131.061,-72.60237710,-38.75872490
18,2076979,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187182.703,5704099.529,-72.60208920,-38.75901780,187212.712,5704060.423,-72.60176220,-38.75938010
18,2076980,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187156.397,5704131.061,-72.60237710,-38.75872490,187182.703,5704099.529,-72.60208920,-38.75901780
18,2076996,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187246.179,5704083.065,-72.60136750,-38.75918840,187212.712,5704060.423,-72.60176220,-38.75938010
18,2076997,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187208.740,5704053.372,-72.60181100,-38.75944210,187212.712,5704060.423,-72.60176220,-38.75938010
18,2076999,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187246.179,5704083.065,-72.60136750,-38.75918840,187212.712,5704060.423,-72.60176220,-38.75938010
18,2077000,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187208.740,5704053.372,-72.60181100,-38.75944210,187212.712,5704060.423,-72.60176220,-38.75938010
18,2077007,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187156.397,5704131.061,-72.60237710,-38.75872490,187179.915,5704150.250,-72.60209830,-38.75856070
18,1716412913,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187974.051,5705749.463,-72.59225480,-38.74445900,187969.926,5705723.494,-72.59231390,-38.74469110
18,1716412915,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187961.500,5705723.949,-72.59241040,-38.74468400,187969.926,5705723.494,-72.59231390,-38.74469110
18,1716528992,Inst. de prop. terce,DBEFA011100,BT,1,11.000,PSAD56,19,187964.056,5704441.023,-72.59296010,-38.75622310,187966.208,5704438.418,-72.59293660,-38.75624730
18,2070011,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187280.640,5704112.858,-72.60095820,-38.75893260,187266.736,5704101.537,-72.60112310,-38.75902950
18,1716408991,Inst. de distribució,DBEFA021100,BT,2,11.000,PSAD56,19,188110.881,5704145.819,-72.59140690,-38.75893000,188110.881,5704145.819,-72.59140690,-38.75893000
18,1716408904,Inst. de distribució,DBEFA021100,BT,2,11.000,PSAD56,19,188120.630,5704055.691,-72.59133560,-38.75974400,188143.248,5704059.883,-72.59107390,-38.75971430
18,1716408992,Inst. de distribució,DBEFA021100,BT,2,11.000,PSAD56,19,188119.769,5704131.786,-72.59131120,-38.75905930,188119.769,5704131.786,-72.59131120,-38.75905930
18,1716408995,Inst. de distribució,DBEFA021100,BT,2,11.000,PSAD56,19,188094.411,5704125.498,-72.59160530,-38.75910690,188094.411,5704125.498,-72.59160530,-38.75910690
18,1716405967,Inst. de distribució,DBEFA040400,BT,4,4.000,PSAD56,19,188252.465,5703709.273,-72.58997760,-38.76290610,188252.465,5703709.273,-72.58997760,-38.76290610
18,1716405974,Inst. de distribució,DBEFA040400,BT,4,4.000,PSAD56,19,188267.701,5703669.642,-72.58982040,-38.76326790,188246.311,5703649.720,-72.59007510,-38.76343960
18,1716405975,Inst. de distribució,DBEFA040400,BT,4,4.000,PSAD56,19,188264.649,5703693.626,-72.58984470,-38.76305120,188267.701,5703669.642,-72.58982040,-38.76326790
18,1716405970,Inst. de distribució,DBEFA040400,BT,4,4.000,PSAD56,19,188250.629,5703713.537,-72.58999670,-38.76286710,188282.805,5703693.522,-72.58963620,-38.76305850
18,1716405969,Inst. de distribució,DBEFA040400,BT,4,4.000,PSAD56,19,188282.805,5703693.522,-72.58963620,-38.76305850,188318.001,5703675.300,-72.58924010,-38.76323480
18,1716405968,Inst. de distribució,DBEFA040400,BT,4,4.000,PSAD56,19,188318.001,5703675.300,-72.58924010,-38.76323480,188348.962,5703658.657,-72.58889190,-38.76339540
18,1716409208,Inst. de distribució,DBEFA040400,BT,4,4.000,PSAD56,19,188246.311,5703649.720,-72.59007510,-38.76343960,188242.859,5703652.347,-72.59011360,-38.76341470
18,1716412959,Inst. de distribució,DBEFA100400,BT,10,4.000,PSAD56,19,188435.832,5703611.494,-72.58791530,-38.76385030,188446.879,5703616.678,-72.58778610,-38.76380760
18,1716412957,Inst. de distribució,DBEFA100400,BT,10,4.000,PSAD56,19,188446.879,5703616.678,-72.58778610,-38.76380760,188451.213,5703626.196,-72.58773200,-38.76372350
