empresa_id,poste_id,nom_comuna,nom_region,tipo_tension,codigo_placa,propiedad,cudn,altura_poste,material,disp_postacion,cant_redes_mt,cant_redes_bt,datum,zona,x,y,lat,long
18,719634,Padre Las Casas,La Araucanía,BT,458776,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,188599.971,5701379.615,-38.78398100,-72.58703620
18,8116038,Padre Las Casas,La Araucanía,BT,822952,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,187644.518,5703503.812,-38.76453900,-72.59705390
18,791280,Padre Las Casas,La Araucanía,BT,30186,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,187758.727,5703916.421,-38.76086860,-72.59555550
18,678469,Padre Las Casas,La Araucanía,BT,30269,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187959.946,5703306.594,-38.76642430,-72.59351960
18,806194,Padre Las Casas,La Araucanía,BT,262615,Inst. de distribució,PB100E1,10.000,Especial,remate,0,1,PSAD56,19,187811.159,5704538.700,-38.75529060,-72.59467220
18,8123297,Padre Las Casas,La Araucanía,BT,815712,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,188130.529,5702137.083,-38.77700270,-72.59208810
18,6176858,Padre Las Casas,La Araucanía,BT,713802,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,188040.328,5702143.977,-38.77690880,-72.59312140
18,786124,Padre Las Casas,La Araucanía,BT,30316,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187807.671,5703186.188,-38.76745330,-72.59532330
18,8116029,Padre Las Casas,La Araucanía,BT,822951,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,187596.297,5703504.146,-38.76451890,-72.59760770
18,742487,Padre Las Casas,La Araucanía,BT,30478,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,2,PSAD56,19,187290.070,5703651.782,-38.76308270,-72.60105860
18,24681,Padre Las Casas,La Araucanía,BT,237436,Inst. de distribució,PA100H2,10.000,Hormigón,,1,1,PSAD56,19,186360.810,5699723.188,-38.79808430,-72.61351770
18,78905,Padre Las Casas,La Araucanía,MT,245397,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,186802.178,5703706.279,-38.76241950,-72.60663820
18,2154148,Padre Las Casas,La Araucanía,BT,498083,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187912.150,5702177.837,-38.77655900,-72.59457870
18,705064,Padre Las Casas,La Araucanía,BT,206778,Inst. de distribució,PA080H1,8.000,Hormigón,,0,1,PSAD56,19,188113.044,5700982.059,-38.78738440,-72.59281090
18,2006834,Padre Las Casas,La Araucanía,MT,459803,Inst. de distribució,PA100H2,10.000,Hormigón,remate,1,0,PSAD56,19,187329.502,5698258.314,-38.81160280,-72.60304930
18,765271,Padre Las Casas,La Araucanía,BT,206554,Inst. de distribució,PA080H1,8.000,Hormigón,,0,1,PSAD56,19,189073.962,5699074.260,-38.80488190,-72.58262890
18,5484195,Padre Las Casas,La Araucanía,MT,649065,Inst. de distribució,PA100H2,10.000,Hormigón,remate,1,0,PSAD56,19,187596.915,5698865.707,-38.80623510,-72.59970020
18,1716203916,Padre Las Casas,La Araucanía,MT,1034807,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,0,PSAD56,19,187242.894,5700784.349,-38.78885430,-72.60289930
18,752038,Padre Las Casas,La Araucanía,BT,30389,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187564.759,5703539.663,-38.76418830,-72.59795390
18,1716860571,Padre Las Casas,La Araucanía,MT,266239,Inst. de distribució,PA115H2,11.500,Hormigón,paso,2,2,PSAD56,19,188192.466,5702557.577,-38.77324290,-72.59118660
18,2154230,Padre Las Casas,La Araucanía,BT,497920,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187811.884,5702289.953,-38.77551520,-72.59568000
18,6249148,Padre Las Casas,La Araucanía,BT,737278,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,2,PSAD56,19,188016.136,5702090.111,-38.77738470,-72.59342370
18,768183,Padre Las Casas,La Araucanía,BT,30496,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187382.596,5702720.462,-38.77149130,-72.60041720
18,799766,Padre Las Casas,La Araucanía,BT,30278,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,187937.844,5703170.864,-38.76763720,-72.59383480
