empresa_id,cudn,caracter_item_ini,caracter_item_fin,desc_item,valor_opcion,desc_opcion
18,CDAACU4B034034,7,7,Nº FASES,4,Monofásico con neutr
18,CDAACU4B034034,8,8,TENSIÓN,B,BT
18,CDAACU4B034034,9,11,SECCIÓN FASE,034,nn
18,CDAACU4B034034,12,14,SECCIÓN NEUTRO,034,nn
18,CDAACU4B054017,1,1,ítem,C,Conductor
18,CDAACU4B054017,2,2,AISLACIÓN,D,Desnudo
18,CDAACU4B054017,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU4B054017,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU4B054017,5,5,MATERIAL,CU,Cobre
18,CDAACU4B054017,7,7,Nº FASES,4,Monofásico con neutr
18,CDAACU4B054017,8,8,TENSIÓN,B,BT
18,CDAACU4B054017,9,11,SECCIÓN FASE,054,nn
18,CDAACU4B054017,12,14,SECCIÓN NEUTRO,017,nn
18,CDAACU4B054027,1,1,ítem,C,Conductor
18,CDAACU4B054027,2,2,AISLACIÓN,D,Desnudo
18,CDAACU4B054027,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU4B054027,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU4B054027,5,5,MATERIAL,CU,Cobre
18,CDAACU4B054027,7,7,Nº FASES,4,Monofásico con neutr
18,CDAACU4B054027,8,8,TENSIÓN,B,BT
18,CDAACU4B054027,9,11,SECCIÓN FASE,054,nn
18,CDAACU4B054027,12,14,SECCIÓN NEUTRO,027,nn
18,CDAACU4B054054,1,1,ítem,C,Conductor
18,CDAACU4B054054,2,2,AISLACIÓN,D,Desnudo
18,CDAACU4B054054,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU4B054054,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU4B054054,5,5,MATERIAL,CU,Cobre
18,CDAACU4B054054,7,7,Nº FASES,4,Monofásico con neutr
18,CDAACU4B054054,8,8,TENSIÓN,B,BT
18,CDAACU4B054054,9,11,SECCIÓN FASE,054,nn
18,CDAACU4B054054,12,14,SECCIÓN NEUTRO,054,nn
18,CDAACU5B005005,1,1,ítem,C,Conductor
18,CDAACU5B005005,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B005005,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B005005,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B005005,5,5,MATERIAL,CU,Cobre
18,CDAACU5B005005,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B005005,8,8,TENSIÓN,B,BT
18,CDAACU5B005005,9,11,SECCIÓN FASE,005,nn
18,CDAACU5B005005,12,14,SECCIÓN NEUTRO,005,nn
18,CDAACU5B008008,1,1,ítem,C,Conductor
18,CDAACU5B008008,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B008008,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B008008,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B008008,5,5,MATERIAL,CU,Cobre
18,CDAACU5B008008,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B008008,8,8,TENSIÓN,B,BT
18,CDAACU5B008008,9,11,SECCIÓN FASE,008,nn
18,CDAACU5B008008,12,14,SECCIÓN NEUTRO,008,nn
18,CDAACU5B010010,1,1,ítem,C,Conductor
18,CDAACU5B010010,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B010010,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B010010,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B010010,5,5,MATERIAL,CU,Cobre
18,CDAACU5B010010,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B010010,8,8,TENSIÓN,B,BT
18,CDAACU5B010010,9,11,SECCIÓN FASE,010,nn
18,CDAACU5B010010,12,14,SECCIÓN NEUTRO,010,nn
18,CDAACU5B010013,1,1,ítem,C,Conductor
18,CDAACU5B010013,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B010013,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B010013,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B010013,5,5,MATERIAL,CU,Cobre
18,CDAACU5B010013,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B010013,8,8,TENSIÓN,B,BT
18,CDAACU5B010013,9,11,SECCIÓN FASE,010,nn
18,CDAACU5B010013,12,14,SECCIÓN NEUTRO,013,nn
18,CDAACU5B010016,1,1,ítem,C,Conductor
18,CDAACU5B010016,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B010016,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B010016,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B010016,5,5,MATERIAL,CU,Cobre
18,CDAACU5B010016,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B010016,8,8,TENSIÓN,B,BT
18,CDAACU5B010016,9,11,SECCIÓN FASE,010,nn
18,CDAACU5B010016,12,14,SECCIÓN NEUTRO,016,nn
18,CDAACU5B013008,1,1,ítem,C,Conductor
18,CDAACU5B013008,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B013008,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B013008,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B013008,5,5,MATERIAL,CU,Cobre
18,CDAACU5B013008,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B013008,8,8,TENSIÓN,B,BT
18,CDAACU5B013008,9,11,SECCIÓN FASE,013,nn
18,CDAACU5B013008,12,14,SECCIÓN NEUTRO,008,nn
18,CDAACU5B013010,1,1,ítem,C,Conductor
18,CDAACU5B013010,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B013010,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B013010,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B013010,5,5,MATERIAL,CU,Cobre
18,CDAACU5B013010,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B013010,8,8,TENSIÓN,B,BT
18,CDAACU5B013010,9,11,SECCIÓN FASE,013,nn
18,CDAACU5B013010,12,14,SECCIÓN NEUTRO,010,nn
18,CDAACU5B013013,1,1,ítem,C,Conductor
18,CDAACU5B013013,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B013013,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B013013,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B013013,5,5,MATERIAL,CU,Cobre
18,CDAACU5B013013,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B013013,8,8,TENSIÓN,B,BT
18,CDAACU5B013013,9,11,SECCIÓN FASE,013,nn
18,CDAACU5B013013,12,14,SECCIÓN NEUTRO,013,nn
18,CDAACU5B013016,1,1,ítem,C,Conductor
18,CDAACU5B013016,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B013016,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B013016,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B013016,5,5,MATERIAL,CU,Cobre
18,CDAACU5B013016,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B013016,8,8,TENSIÓN,B,BT
18,CDAACU5B013016,9,11,SECCIÓN FASE,013,nn
18,CDAACU5B013016,12,14,SECCIÓN NEUTRO,016,nn
18,CDAACU5B013026,1,1,ítem,C,Conductor
18,CDAACU5B013026,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B013026,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B013026,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B013026,5,5,MATERIAL,CU,Cobre
18,CDAACU5B013026,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B013026,8,8,TENSIÓN,B,BT
18,CDAACU5B013026,9,11,SECCIÓN FASE,013,nn
18,CDAACU5B013026,12,14,SECCIÓN NEUTRO,026,nn
18,CDAACU5B016010,1,1,ítem,C,Conductor
18,CDAACU5B016010,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B016010,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B016010,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B016010,5,5,MATERIAL,CU,Cobre
18,CDAACU5B016010,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B016010,8,8,TENSIÓN,B,BT
18,CDAACU5B016010,9,11,SECCIÓN FASE,016,nn
18,CDAACU5B016010,12,14,SECCIÓN NEUTRO,010,nn
18,CDAACU5B016013,1,1,ítem,C,Conductor
18,CDAACU5B016013,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B016013,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B016013,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B016013,5,5,MATERIAL,CU,Cobre
18,CDAACU5B016013,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B016013,8,8,TENSIÓN,B,BT
18,CDAACU5B016013,9,11,SECCIÓN FASE,016,nn
18,CDAACU5B016013,12,14,SECCIÓN NEUTRO,013,nn
18,CDAACU5B016016,1,1,ítem,C,Conductor
18,CDAACU5B016016,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B016016,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B016016,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B016016,5,5,MATERIAL,CU,Cobre
18,CDAACU5B016016,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B016016,8,8,TENSIÓN,B,BT
18,CDAACU5B016016,9,11,SECCIÓN FASE,016,nn
18,CDAACU5B016016,12,14,SECCIÓN NEUTRO,016,nn
18,CDAACU5B016021,1,1,ítem,C,Conductor
18,CDAACU5B016021,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B016021,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B016021,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B016021,5,5,MATERIAL,CU,Cobre
18,CDAACU5B016021,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B016021,8,8,TENSIÓN,B,BT
18,CDAACU5B016021,9,11,SECCIÓN FASE,016,nn
18,CDAACU5B016021,12,14,SECCIÓN NEUTRO,021,nn
18,CDAACU5B017008,1,1,ítem,C,Conductor
18,CDAACU5B017008,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B017008,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B017008,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B017008,5,5,MATERIAL,CU,Cobre
18,CDAACU5B017008,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B017008,8,8,TENSIÓN,B,BT
18,CDAACU5B017008,9,11,SECCIÓN FASE,017,nn
18,CDAACU5B017008,12,14,SECCIÓN NEUTRO,008,nn
18,CDAACU5B017013,1,1,ítem,C,Conductor
18,CDAACU5B017013,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B017013,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B017013,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B017013,5,5,MATERIAL,CU,Cobre
18,CDAACU5B017013,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B017013,8,8,TENSIÓN,B,BT
18,CDAACU5B017013,9,11,SECCIÓN FASE,017,nn
18,CDAACU5B017013,12,14,SECCIÓN NEUTRO,013,nn
18,CDAACU5B017017,1,1,ítem,C,Conductor
18,CDAACU5B017017,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B017017,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B017017,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B017017,5,5,MATERIAL,CU,Cobre
18,CDAACU5B017017,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B017017,8,8,TENSIÓN,B,BT
18,CDAACU5B017017,9,11,SECCIÓN FASE,017,nn
18,CDAACU5B017017,12,14,SECCIÓN NEUTRO,017,nn
18,CDAACU5B021010,1,1,ítem,C,Conductor
18,CDAACU5B021010,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B021010,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B021010,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B021010,5,5,MATERIAL,CU,Cobre
18,CDAACU5B021010,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B021010,8,8,TENSIÓN,B,BT
18,CDAACU5B021010,9,11,SECCIÓN FASE,021,nn
18,CDAACU5B021010,12,14,SECCIÓN NEUTRO,010,nn
18,CDAACU5B021013,1,1,ítem,C,Conductor
18,CDAACU5B021013,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B021013,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B021013,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B021013,5,5,MATERIAL,CU,Cobre
18,CDAACU5B021013,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B021013,8,8,TENSIÓN,B,BT
18,CDAACU5B021013,9,11,SECCIÓN FASE,021,nn
18,CDAACU5B021013,12,14,SECCIÓN NEUTRO,013,nn
18,CDAACU5B021021,1,1,ítem,C,Conductor
18,CDAACU5B021021,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B021021,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B021021,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B021021,5,5,MATERIAL,CU,Cobre
18,CDAACU5B021021,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B021021,8,8,TENSIÓN,B,BT
18,CDAACU5B021021,9,11,SECCIÓN FASE,021,nn
18,CDAACU5B021021,12,14,SECCIÓN NEUTRO,021,nn
18,CDAACU5B021026,1,1,ítem,C,Conductor
18,CDAACU5B021026,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B021026,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B021026,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B021026,5,5,MATERIAL,CU,Cobre
18,CDAACU5B021026,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B021026,8,8,TENSIÓN,B,BT
18,CDAACU5B021026,9,11,SECCIÓN FASE,021,nn
18,CDAACU5B021026,12,14,SECCIÓN NEUTRO,026,nn
18,CDAACU5B025016,1,1,ítem,C,Conductor
18,CDAACU5B025016,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B025016,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B025016,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B025016,5,5,MATERIAL,CU,Cobre
18,CDAACU5B025016,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B025016,8,8,TENSIÓN,B,BT
18,CDAACU5B025016,9,11,SECCIÓN FASE,025,nn
18,CDAACU5B025016,12,14,SECCIÓN NEUTRO,016,nn
18,CDAACU5B025025,1,1,ítem,C,Conductor
18,CDAACU5B025025,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B025025,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B025025,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B025025,5,5,MATERIAL,CU,Cobre
18,CDAACU5B025025,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B025025,8,8,TENSIÓN,B,BT
18,CDAACU5B025025,9,11,SECCIÓN FASE,025,nn
18,CDAACU5B025025,12,14,SECCIÓN NEUTRO,025,nn
18,CDAACU5B026016,1,1,ítem,C,Conductor
18,CDAACU5B026016,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B026016,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B026016,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B026016,5,5,MATERIAL,CU,Cobre
18,CDAACU5B026016,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B026016,8,8,TENSIÓN,B,BT
18,CDAACU5B026016,9,11,SECCIÓN FASE,026,nn
18,CDAACU5B026016,12,14,SECCIÓN NEUTRO,016,nn
18,CDAACU5B027017,1,1,ítem,C,Conductor
18,CDAACU5B027017,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B027017,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B027017,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B027017,5,5,MATERIAL,CU,Cobre
18,CDAACU5B027017,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B027017,8,8,TENSIÓN,B,BT
18,CDAACU5B027017,9,11,SECCIÓN FASE,027,nn
18,CDAACU5B027017,12,14,SECCIÓN NEUTRO,017,nn
18,CDAACU5B027027,1,1,ítem,C,Conductor
18,CDAACU5B027027,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B027027,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B027027,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B027027,5,5,MATERIAL,CU,Cobre
18,CDAACU5B027027,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B027027,8,8,TENSIÓN,B,BT
18,CDAACU5B027027,9,11,SECCIÓN FASE,027,nn
18,CDAACU5B027027,12,14,SECCIÓN NEUTRO,027,nn
18,CDAACU5B033025,1,1,ítem,C,Conductor
18,CDAACU5B033025,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B033025,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B033025,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B033025,5,5,MATERIAL,CU,Cobre
18,CDAACU5B033025,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B033025,8,8,TENSIÓN,B,BT
18,CDAACU5B033025,9,11,SECCIÓN FASE,033,nn
18,CDAACU5B033025,12,14,SECCIÓN NEUTRO,025,nn
18,CDAACU5B034017,1,1,ítem,C,Conductor
18,CDAACU5B034017,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B034017,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B034017,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B034017,5,5,MATERIAL,CU,Cobre
18,CDAACU5B034017,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B034017,8,8,TENSIÓN,B,BT
18,CDAACU5B034017,9,11,SECCIÓN FASE,034,nn
18,CDAACU5B034017,12,14,SECCIÓN NEUTRO,017,nn
18,CDAACU5B034034,1,1,ítem,C,Conductor
18,CDAACU5B034034,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B034034,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B034034,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B034034,5,5,MATERIAL,CU,Cobre
18,CDAACU5B034034,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B034034,8,8,TENSIÓN,B,BT
18,CDAACU5B034034,9,11,SECCIÓN FASE,034,nn
18,CDAACU5B034034,12,14,SECCIÓN NEUTRO,034,nn
18,CDAACU5B054034,1,1,ítem,C,Conductor
18,CDAACU5B054034,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B054034,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B054034,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B054034,5,5,MATERIAL,CU,Cobre
18,CDAACU5B054034,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B054034,8,8,TENSIÓN,B,BT
18,CDAACU5B054034,9,11,SECCIÓN FASE,054,nn
18,CDAACU5B054034,12,14,SECCIÓN NEUTRO,034,nn
18,CDAACU5B054054,1,1,ítem,C,Conductor
18,CDAACU5B054054,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B054054,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B054054,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B054054,5,5,MATERIAL,CU,Cobre
18,CDAACU5B054054,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B054054,8,8,TENSIÓN,B,BT
18,CDAACU5B054054,9,11,SECCIÓN FASE,054,nn
18,CDAACU5B054054,12,14,SECCIÓN NEUTRO,054,nn
18,CDAACU5B067034,1,1,ítem,C,Conductor
18,CDAACU5B067034,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B067034,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B067034,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B067034,5,5,MATERIAL,CU,Cobre
18,CDAACU5B067034,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B067034,8,8,TENSIÓN,B,BT
18,CDAACU5B067034,9,11,SECCIÓN FASE,067,nn
18,CDAACU5B067034,12,14,SECCIÓN NEUTRO,034,nn
18,CDAACU5B067067,1,1,ítem,C,Conductor
18,CDAACU5B067067,2,2,AISLACIÓN,D,Desnudo
18,CDAACU5B067067,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU5B067067,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU5B067067,5,5,MATERIAL,CU,Cobre
18,CDAACU5B067067,7,7,Nº FASES,5,Bifásico con neutro
18,CDAACU5B067067,8,8,TENSIÓN,B,BT
18,CDAACU5B067067,9,11,SECCIÓN FASE,067,nn
18,CDAACU5B067067,12,14,SECCIÓN NEUTRO,067,nn
18,CDAACU6B008008,1,1,ítem,C,Conductor
18,CDAACU6B008008,2,2,AISLACIÓN,D,Desnudo
18,CDAACU6B008008,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU6B008008,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU6B008008,5,5,MATERIAL,CU,Cobre
18,CDAACU6B008008,7,7,Nº FASES,6,Trifásico con neutro
18,CDAACU6B008008,8,8,TENSIÓN,B,BT
18,CDAACU6B008008,9,11,SECCIÓN FASE,008,nn
18,CDAACU6B008008,12,14,SECCIÓN NEUTRO,008,nn
18,CDAACU6B010010,1,1,ítem,C,Conductor
18,CDAACU6B010010,2,2,AISLACIÓN,D,Desnudo
18,CDAACU6B010010,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU6B010010,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU6B010010,5,5,MATERIAL,CU,Cobre
18,CDAACU6B010010,7,7,Nº FASES,6,Trifásico con neutro
18,CDAACU6B010010,8,8,TENSIÓN,B,BT
18,CDAACU6B010010,9,11,SECCIÓN FASE,010,nn
18,CDAACU6B010010,12,14,SECCIÓN NEUTRO,010,nn
18,CDAACU6B010016,1,1,ítem,C,Conductor
18,CDAACU6B010016,2,2,AISLACIÓN,D,Desnudo
18,CDAACU6B010016,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU6B010016,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU6B010016,5,5,MATERIAL,CU,Cobre
18,CDAACU6B010016,7,7,Nº FASES,6,Trifásico con neutro
18,CDAACU6B010016,8,8,TENSIÓN,B,BT
18,CDAACU6B010016,9,11,SECCIÓN FASE,010,nn
18,CDAACU6B010016,12,14,SECCIÓN NEUTRO,016,nn
18,CDAACU6B010021,1,1,ítem,C,Conductor
18,CDAACU6B010021,2,2,AISLACIÓN,D,Desnudo
18,CDAACU6B010021,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU6B010021,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU6B010021,5,5,MATERIAL,CU,Cobre
18,CDAACU6B010021,7,7,Nº FASES,6,Trifásico con neutro
18,CDAACU6B010021,8,8,TENSIÓN,B,BT
18,CDAACU6B010021,9,11,SECCIÓN FASE,010,nn
18,CDAACU6B010021,12,14,SECCIÓN NEUTRO,021,nn
18,CDAACU6B013008,1,1,ítem,C,Conductor
18,CDAACU6B013008,2,2,AISLACIÓN,D,Desnudo
18,CDAACU6B013008,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU6B013008,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU6B013008,5,5,MATERIAL,CU,Cobre
18,CDAACU6B013008,7,7,Nº FASES,6,Trifásico con neutro
18,CDAACU6B013008,8,8,TENSIÓN,B,BT
18,CDAACU6B013008,9,11,SECCIÓN FASE,013,nn
18,CDAACU6B013008,12,14,SECCIÓN NEUTRO,008,nn
18,CDAACU6B013010,1,1,ítem,C,Conductor
18,CDAACU6B013010,2,2,AISLACIÓN,D,Desnudo
18,CDAACU6B013010,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU6B013010,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU6B013010,5,5,MATERIAL,CU,Cobre
18,CDAACU6B013010,7,7,Nº FASES,6,Trifásico con neutro
18,CDAACU6B013010,8,8,TENSIÓN,B,BT
18,CDAACU6B013010,9,11,SECCIÓN FASE,013,nn
18,CDAACU6B013010,12,14,SECCIÓN NEUTRO,010,nn
18,CDAACU6B013013,1,1,ítem,C,Conductor
18,CDAACU6B013013,2,2,AISLACIÓN,D,Desnudo
18,CDAACU6B013013,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU6B013013,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU6B013013,5,5,MATERIAL,CU,Cobre
18,CDAACU6B013013,7,7,Nº FASES,6,Trifásico con neutro
18,CDAACU6B013013,8,8,TENSIÓN,B,BT
18,CDAACU6B013013,9,11,SECCIÓN FASE,013,nn
18,CDAACU6B013013,12,14,SECCIÓN NEUTRO,013,nn
18,CDAACU6B013016,1,1,ítem,C,Conductor
18,CDAACU6B013016,2,2,AISLACIÓN,D,Desnudo
18,CDAACU6B013016,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU6B013016,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU6B013016,5,5,MATERIAL,CU,Cobre
18,CDAACU6B013016,7,7,Nº FASES,6,Trifásico con neutro
18,CDAACU6B013016,8,8,TENSIÓN,B,BT
18,CDAACU6B013016,9,11,SECCIÓN FASE,013,nn
18,CDAACU6B013016,12,14,SECCIÓN NEUTRO,016,nn
18,CDAACU6B013017,1,1,ítem,C,Conductor
18,CDAACU6B013017,2,2,AISLACIÓN,D,Desnudo
18,CDAACU6B013017,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU6B013017,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU6B013017,5,5,MATERIAL,CU,Cobre
18,CDAACU6B013017,7,7,Nº FASES,6,Trifásico con neutro
18,CDAACU6B013017,8,8,TENSIÓN,B,BT
18,CDAACU6B013017,9,11,SECCIÓN FASE,013,nn
18,CDAACU6B013017,12,14,SECCIÓN NEUTRO,017,nn
18,CDAACU6B013021,1,1,ítem,C,Conductor
18,CDAACU6B013021,2,2,AISLACIÓN,D,Desnudo
18,CDAACU6B013021,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU6B013021,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU6B013021,5,5,MATERIAL,CU,Cobre
18,CDAACU6B013021,7,7,Nº FASES,6,Trifásico con neutro
18,CDAACU6B013021,8,8,TENSIÓN,B,BT
18,CDAACU6B013021,9,11,SECCIÓN FASE,013,nn
18,CDAACU6B013021,12,14,SECCIÓN NEUTRO,021,nn
18,CDAACU6B013026,1,1,ítem,C,Conductor
18,CDAACU6B013026,2,2,AISLACIÓN,D,Desnudo
18,CDAACU6B013026,3,3,INSTALACIÓN,A,Aéreo
18,CDAACU6B013026,4,4,CONSTRUCCIÓN,A,Alambre
18,CDAACU6B013026,5,5,MATERIAL,CU,Cobre
18,CDAACU6B013026,7,7,Nº FASES,6,Trifásico con neutro
18,CDAACU6B013026,8,8,TENSIÓN,B,BT
18,CDAACU6B013026,9,11,SECCIÓN FASE,013,nn
18,CDAACU6B013026,12,14,SECCIÓN NEUTRO,026,nn
18,CDAACU6B013033,1,1,ítem,C,Conductor
18,CDAACU6B013033,2,2,AISLACIÓN,D,Desnudo
18,CDAACU6B013033,3,3,INSTALACIÓN,A,Aéreo
