empresa_id,cudn,descripcion
18,QA3AB3BW01A0400,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Desconectadores cuchillo Tripolar Motorizado Bajo carga sin control  1 vía 400 Amperes
18,QA3AB3BW01A0600,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Desconectadores cuchillo Tripolar Motorizado Bajo carga sin control  1 vía 600 Amperes
18,QA3AB3BW01A0630,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Desconectadores cuchillo Tripolar Motorizado Bajo carga sin control  1 vía 630 Amperes
18,QA3AB3BW01A0900,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Desconectadores cuchillo Tripolar Motorizado Bajo carga sin control  1 vía 900 Amperes
18,QA3AB3BW01A0901,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Desconectadores cuchillo Tripolar Motorizado Bajo carga sin control  1 vía 901 Amperes
18,QA3AC1BK01A0140,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Seccionalizadores  Monopolar Motorizado Bajo carga con control 1 vía 140 Amperes
18,QA3AC1BS01A0900,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Seccionalizadores  Monopolar Motorizado Sin carga 1 vía 900 Amperes
18,QA3AC3BK01A0200,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Seccionalizadores  Tripolar Motorizado Bajo carga con control 1 vía 200 Amperes
18,QA3AC3BK01A0400,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Seccionalizadores  Tripolar Motorizado Bajo carga con control 1 vía 400 Amperes
18,QA3AC3BK01A0600,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Seccionalizadores  Tripolar Motorizado Bajo carga con control 1 vía 600 Amperes
18,QA3AC3BW01A0100,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Seccionalizadores  Tripolar Motorizado Bajo carga sin control  1 vía 100 Amperes
18,QA3AC3BW01A0200,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Seccionalizadores  Tripolar Motorizado Bajo carga sin control  1 vía 200 Amperes
18,QA3AC3BW01A0400,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Seccionalizadores  Tripolar Motorizado Bajo carga sin control  1 vía 400 Amperes
18,QA3AC3BW01A0560,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Seccionalizadores  Tripolar Motorizado Bajo carga sin control  1 vía 560 Amperes
18,QA3AC3BW01A0600,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Seccionalizadores  Tripolar Motorizado Bajo carga sin control  1 vía 600 Amperes
18,QA3AC3BW01A0630,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Seccionalizadores  Tripolar Motorizado Bajo carga sin control  1 vía 630 Amperes
18,QA3AD1BK01A0100,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Monopolar Motorizado Bajo carga con control 1 vía 100 Amperes
18,QA3AD1BK01R0600,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Monopolar Motorizado Bajo carga con control 1 vía 600 KVAR
18,QA3AD1BW01R0600,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Monopolar Motorizado Bajo carga sin control  1 vía 600 KVAR
18,QA3AD2BK01A0400,"Equipo eléctrico AT, clase 15 KV Trifásico Intemperie Reconectador  Bipolar Motorizado Bajo carga con control 1 vía 400 Amperes"
18,QA3AD3BK01A0015,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga con control 1 vía 15 Amperes
18,QA3AD3BK01A0050,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga con control 1 vía 50 Amperes
18,QA3AD3BK01A0080,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga con control 1 vía 80 Amperes
18,QA3AD3BK01A0092,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga con control 1 vía 92 Amperes
18,QA3AD3BK01A0100,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga con control 1 vía 100 Amperes
18,QA3AD3BK01A0200,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga con control 1 vía 200 Amperes
18,QA3AD3BK01A0280,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga con control 1 vía 280 Amperes
18,QA3AD3BK01A0320,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga con control 1 vía 320 Amperes
18,QA3AD3BK01A0400,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga con control 1 vía 400 Amperes
18,QA3AD3BK01A0560,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga con control 1 vía 560 Amperes
18,QA3AD3BK01A0600,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga con control 1 vía 600 Amperes
18,QA3AD3BK01A0610,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga con control 1 vía 610 Amperes
18,QA3AD3BK01A0630,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga con control 1 vía 630 Amperes
18,QA3AD3BK01A0631,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga con control 1 vía 631 Amperes
18,QA3AD3BK01D0950,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga con control 1 vía 950 KVA
18,QA3AD3BW01A0100,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga sin control  1 vía 100 Amperes
18,QA3AD3BW01A0300,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga sin control  1 vía 300 Amperes
18,QA3AD3BW01A0390,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga sin control  1 vía 390 Amperes
18,QA3AD3BW01A0400,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga sin control  1 vía 400 Amperes
18,QA3AD3BW01A0560,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga sin control  1 vía 560 Amperes
18,QA3AD3BW01A0630,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Reconectador  Tripolar Motorizado Bajo carga sin control  1 vía 630 Amperes
18,QA3AE10K01A0200,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Interruptor en aceite  Monopolar No Aplica Bajo carga con control 1 vía 200 Amperes
18,QA3AE10W01A0200,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Interruptor en aceite  Monopolar No Aplica Bajo carga sin control  1 vía 200 Amperes
18,QA3AE30K01A0000,"Equipo eléctrico AT, clase 15 KV Trifásico Intemperie Interruptor en aceite  Tripolar No Aplica Bajo carga con control 1 vía 0 Amperes"
18,QA3AE30K01A0015,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Interruptor en aceite  Tripolar No Aplica Bajo carga con control 1 vía 15 Amperes
18,QA3AE30K01A0100,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Interruptor en aceite  Tripolar No Aplica Bajo carga con control 1 vía 100 Amperes
18,QA3AE30K01A0200,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Interruptor en aceite  Tripolar No Aplica Bajo carga con control 1 vía 200 Amperes
18,QA3AE30K01A0240,"Equipo eléctrico AT, clase 15 KV Trifásico Intemperie Interruptor en aceite  Tripolar No Aplica Bajo carga con control 1 vía 240 Amperes"
18,QA3AE30K01A0600,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Interruptor en aceite  Tripolar No Aplica Bajo carga con control 1 vía 600 Amperes
18,QA3AE30K01D0500,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Interruptor en aceite  Tripolar No Aplica Bajo carga con control 1 vía 500 KVA
18,QA3AE30W01A0300,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Interruptor en aceite  Tripolar No Aplica Bajo carga sin control  1 vía 300 Amperes
18,QA3AE30W01A0600,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Interruptor en aceite  Tripolar No Aplica Bajo carga sin control  1 vía 600 Amperes
18,QA3AE30W01A0630,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Interruptor en aceite  Tripolar No Aplica Bajo carga sin control  1 vía 630 Amperes
18,QA3AE30W01A0900,"Equipo eléctrico AT, clase 15 KV Trifásico Intemperie Interruptor en aceite  Tripolar No Aplica Bajo carga sin control  1 vía 900 Amperes"
18,QA3AF10K01A0630,"Equipo eléctrico AT, clase 15 KV Trifásico Intemperie Interruptor en vacío  Monopolar No Aplica Bajo carga con control 1 vía 630 Amperes"
18,QA3AF30K01A0630,"Equipo eléctrico AT, clase 15 KV Trifásico Intemperie Interruptor en vacío  Tripolar No Aplica Bajo carga con control 1 vía 630 Amperes"
18,QA3AF30W01A0600,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Interruptor en vacío  Tripolar No Aplica Bajo carga sin control  1 vía 600 Amperes
18,QA3AG10N01A0100,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Regulador Monopolar No Aplica No corresponde 1 vía 100 Amperes
18,QA3AG10N01A0150,Equipo eléctrico AT. clase 15 KV Trifásico Intemperie Regulador Monopolar No Aplica No corresponde 1 vía 150 Amperes
18,QA3AG10N01D0400,Equipo eléctrico AT. clase 15 KV Trifásico Intemperie Regulador Monopolar No Aplica No corresponde 1 vía 400 KVA
18,QA3AG10S01A0015,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Regulador Monopolar No Aplica Sin carga 1 vía 15 Amperes
18,QA3AG10S01A0060,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Regulador Monopolar No Aplica Sin carga 1 vía 60 Amperes
18,QA3AG10S01A0100,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Regulador Monopolar No Aplica Sin carga 1 vía 100 Amperes
18,QA3AG10S01A0200,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Regulador Monopolar No Aplica Sin carga 1 vía 200 Amperes
18,QA3AG10S01A0350,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Regulador Monopolar No Aplica Sin carga 1 vía 350 Amperes
18,QA3AG10S01D0200,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Regulador Monopolar No Aplica Sin carga 1 vía 200 KVA
18,QA3AG30K01A0112,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Regulador Tripolar No Aplica Bajo carga con control 1 vía 112 Amperes
18,QA3AG30N01A0100,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Regulador Tripolar No Aplica No corresponde 1 vía 100 Amperes
18,QA3AG30N01D2500,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Regulador Tripolar No Aplica No corresponde 1 vía 2.500 KVA
18,QA3AG30S01A0100,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Regulador Tripolar No Aplica Sin carga 1 vía 100 Amperes
18,QA3AH10N01A0002,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 2 Amperes
18,QA3AH10N01A0005,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 5 Amperes
18,QA3AH10N01A0008,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 8 Amperes
18,QA3AH10N01A0010,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 10 Amperes
18,QA3AH10N01A0015,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 15 Amperes
18,QA3AH10N01A0020,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 20 Amperes
18,QA3AH10N01A0030,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 30 Amperes
18,QA3AH10N01A0070,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 70 Amperes
18,QA3AH10N01A0100,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 100 Amperes
18,QA3AH10N01A0160,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 160 Amperes
18,QA3AH10N01A0200,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 200 Amperes
18,QA3AH10N01A0400,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 400 Amperes
18,QA3AH10N01A0630,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 630 Amperes
18,QA3AH10N01D0010,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 10 KVA
18,QA3AH10N01D0025,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 25 KVA
18,QA3AH10N01D0075,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 75 KVA
18,QA3AH10N01D0100,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 100 KVA
18,QA3AH10N01D0105,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 105 KVA
18,QA3AH10N01D0150,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 150 KVA
18,QA3AH10N01D0300,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 300 KVA
18,QA3AH10N01D0345,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 345 KVA
18,QA3AH10N01D0750,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 750 KVA
18,QA3AH10N01D1050,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 1.050 KVA
18,QA3AH10N01N0000,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica No corresponde 1 vía 0 No aplicable
18,QA3AH10S01A0005,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Monopolar No Aplica Sin carga 1 vía 5 Amperes
18,QA3AH30N01A0005,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 5 Amperes
18,QA3AH30N01A0009,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 9 Amperes
18,QA3AH30N01A0010,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 10 Amperes
18,QA3AH30N01A0015,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 15 Amperes
18,QA3AH30N01A0020,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 20 Amperes
18,QA3AH30N01A0030,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 30 Amperes
18,QA3AH30N01A0120,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 120 Amperes
18,QA3AH30N01A0150,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 150 Amperes
18,QA3AH30N01A0200,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 200 Amperes
18,QA3AH30N01A0300,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 300 Amperes
18,QA3AH30N01A0500,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 500 Amperes
18,QA3AH30N01C0015,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 15 kW
18,QA3AH30N01D0300,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 300 KVA
18,QA3AH30N01D0400,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 400 KVA
18,QA3AH30N01D0650,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 650 KVA
18,QA3AH30N01D1300,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 1.300 KVA
18,QA3AH30N01D1750,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 1.750 KVA
18,QA3AH30N01N0000,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 0 No aplicable
18,QA3AH30N01N0080,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 80 No aplicable
18,QA3AH30N01V8400,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica No corresponde 1 vía 8.400 Volt
18,QA3AH30S01A0100,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica Sin carga 1 vía 100 Amperes
18,QA3AH30S01A0200,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica Sin carga 1 vía 200 Amperes
18,QA3AH30S01A0300,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Equipo concentrador de medida clientes Tripolar No Aplica Sin carga 1 vía 300 Amperes
18,QA3AI30W01A0250,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Interruptor SF6 Tripolar No Aplica Bajo carga sin control  1 vía 250 Amperes
18,QA3AI30W01A0630,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Interruptor SF6 Tripolar No Aplica Bajo carga sin control  1 vía 630 Amperes
18,QA3AI30W02A0630,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Interruptor SF6 Tripolar No Aplica Bajo carga sin control  2 vías 630 Amperes
18,QA3AM10W01A0000,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Interruptor Termomagnético Monopolar No Aplica Bajo carga sin control  1 vía 0 Amperes
18,QA3AM30W01A0100,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Interruptor Termomagnético Tripolar No Aplica Bajo carga sin control  1 vía 100 Amperes
18,QA3AN10K01A0013,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga con control 1 vía 13 Amperes
18,QA3AN10K01A0150,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga con control 1 vía 150 Amperes
18,QA3AN10K01A0600,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga con control 1 vía 600 Amperes
18,QA3AN10K01D0300,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga con control 1 vía 300 KVA
18,QA3AN10K01R0150,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga con control 1 vía 150 KVAR
18,QA3AN10K01R0300,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga con control 1 vía 300 KVAR
18,QA3AN10K01R0450,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga con control 1 vía 450 KVAR
18,QA3AN10K01R0600,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga con control 1 vía 600 KVAR
18,QA3AN10K01R0900,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga con control 1 vía 900 KVAR
18,QA3AN10N01R0100,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica No corresponde 1 vía 100 KVAR
18,QA3AN10N01R0150,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica No corresponde 1 vía 150 KVAR
18,QA3AN10N01R0300,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica No corresponde 1 vía 300 KVAR
18,QA3AN10S01R0300,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Sin carga 1 vía 300 KVAR
18,QA3AN10S01R0450,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Sin carga 1 vía 450 KVAR
18,QA3AN10S01R0600,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Sin carga 1 vía 600 KVAR
18,QA3AN10W01R0050,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga sin control  1 vía 50 KVAR
18,QA3AN10W01R0150,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga sin control  1 vía 150 KVAR
18,QA3AN10W01R0266,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga sin control  1 vía 266 KVAR
18,QA3AN10W01R0300,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga sin control  1 vía 300 KVAR
18,QA3AN10W01R0450,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga sin control  1 vía 450 KVAR
18,QA3AN10W01R0600,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga sin control  1 vía 600 KVAR
18,QA3AN10W01R0750,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga sin control  1 vía 750 KVAR
18,QA3AN10W01R0900,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga sin control  1 vía 900 KVAR
18,QA3AN10W01R1200,"Equipo eléctrico AT, clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Monopolar No Aplica Bajo carga sin control  1 vía 1.200 KVAR"
18,QA3AN30K01A0200,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica Bajo carga con control 1 vía 200 Amperes
18,QA3AN30K01R0150,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica Bajo carga con control 1 vía 150 KVAR
18,QA3AN30K01R0300,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica Bajo carga con control 1 vía 300 KVAR
18,QA3AN30K01R0450,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica Bajo carga con control 1 vía 450 KVAR
18,QA3AN30K01R0600,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica Bajo carga con control 1 vía 600 KVAR
18,QA3AN30N01A0020,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica No corresponde 1 vía 20 Amperes
18,QA3AN30N01R0300,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica No corresponde 1 vía 300 KVAR
18,QA3AN30N01R0450,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica No corresponde 1 vía 450 KVAR
18,QA3AN30N01R0600,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica No corresponde 1 vía 600 KVAR
18,QA3AN30S01R0050,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica Sin carga 1 vía 50 KVAR
18,QA3AN30S01R0225,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica Sin carga 1 vía 225 KVAR
18,QA3AN30S01R0300,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica Sin carga 1 vía 300 KVAR
18,QA3AN30S01R0450,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica Sin carga 1 vía 450 KVAR
18,QA3AN30S01R0600,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica Sin carga 1 vía 600 KVAR
18,QA3AN30S01R0900,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica Sin carga 1 vía 900 KVAR
18,QA3AN30W01A0020,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica Bajo carga sin control  1 vía 20 Amperes
18,QA3AN30W01N0000,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica Bajo carga sin control  1 vía 0 No aplicable
18,QA3AN30W01R0050,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica Bajo carga sin control  1 vía 50 KVAR
18,QA3AN30W01R0100,Equipo eléctrico AT  clase 15 KV Trifásico Intemperie Banco de condensadores (con controlador) Tripolar No Aplica Bajo carga sin control  1 vía 100 KVAR
